config_id,domain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87
10,CausalLayered,0.8452948278313807,0.7074047236847869,0.8751423221537106,0.6484841491883643,0.03,0.031221273667007044,1.8387467927743262,-0.06681981343237424,0.8452948278313807,0.7074047236847869,0.8751423221537106,0.6484841491883643,0.03,0.031221273667007044,1.8387467927743262,-0.06681981343237424,6.4141882236757395,2.3354022912059667,0.005968778696051423,0.16666666666666666,3.0,-0.0,10.600259131186919,1.8576344132270606e-05,2.1324806311895372e-06,15.0,3.836295700979479,9.56,1.9931311385334993e-05,9.5367431640625e-07,25.0,4.561805325000531,9.18,6.579870955647493e-06,9.5367431640625e-07,11.0,3.320857731360221,3.02,0.001885524283725004,0.044886424329656914,0.4728037346124886,-0.383780612369351,-0.3846940537138591,0.564296969482282,0.19899914582361086,0.007429371067832345,0.021603557582595023,2.7891593439093616,0.07388787474356828,0.081375263541561,0.10069457236323309,0.18782394876042274,0.19327760033570907,0.005427188103485804,0.004844921647940592,4.825632258464699,0.9985999772628649,0.9978428609492711,0.0,3.233469043457388,-0.4955586147811763,0.1227891703480455,1.0,1.487000802486847,0.6503493342588152,0.061127794030949444,2.202317771164298,1.2362555423729626e-11,5318.0,0.170859437751004,0.4317891373801917,0.4425390550022338,0.06515550765296778,1.0,1.0,42.544,5.952483851301068,-0.2342345139724711,2.5873769868119463,0.26637996605118724,32436.0,0.5225247657294575,2.5286577785320907,0.9386747347292398,0.7339215935659825,0.7829770893293829,0.7879790474372501,1.0116620849604827
11,CausalLayered,0.7896450811051235,0.710583137648198,0.8698138159081473,0.6429362294915575,0.03,0.08051249281745773,1.7773102599376103,-0.007290657578908118,0.7896450811051235,0.710583137648198,0.8698138159081473,0.6429362294915575,0.03,0.08051249281745773,1.7773102599376103,-0.007290657578908118,6.312643983523976,2.332532680989903,0.0058157330884603614,0.13333333333333333,2.0,-0.0,8.902740919568902,8.024419344110356e-06,1.3486991292666062e-06,8.0,2.9887912568429744,5.88,2.977116776037292e-05,1.3486991292666062e-06,35.0,5.059691863604709,18.08,6.9748957685078494e-06,9.5367431640625e-07,12.0,3.446720817599855,4.24,0.04912427385958059,0.03815474795257028,0.49838262583940607,-0.42225767235708656,-0.321982347075406,0.5645733348514514,0.1868387257015493,0.0063280068968052175,0.01904750688603951,2.7870762974051946,0.06981569882466987,0.07671677067813176,0.0946727235097069,0.15843198017066773,0.19270866514392848,-0.002918571923349132,0.004355890009529067,4.320763990884821,0.9501820262617682,0.9461400396985862,0.0,2.6534765303434753,-0.35393562373786497,0.0626352127147607,1.0,1.535740756359624,0.7253822953554098,0.03770744172752641,1.995047567231221,-4.5374082279527936e-10,5854.0,0.18808032128514057,0.5328387760444512,0.5420036094446703,0.06784109152685094,1.0,1.0,46.832,4.8319536421617295,0.1719980222190945,2.613913346870189,0.19283478115236502,48172.0,0.5265991967870133,2.151520280942452,1.1508201115830015,0.9514230132940691,0.9699284061741235,0.9729530523177833,1.1875835110777242
0,SpinNetwork,0.3718274156968298,0.5620072253943316,0.4333527528560715,0.12400120183150229,0.08,0.2880400292589455,2.8062054567607544,-0.0024890419756280857,0.3718274156968298,0.5620072253943316,0.4333527528560715,0.12400120183150229,0.08,0.2880400292589455,2.8062054567607544,-0.0024890419756280857,13.304658200469209,1.1330140946540241,0.07764513825119886,0.9128601546029516,46.0,2.0684456805139066,3.148303261141504,202.07702893251553,7.319041728973389,189.0,6.7821280797669665,27.04,10.458916410803795,2.271418571472168,32.0,3.842521046578973,1.3,0.0,0.0,0.0,0.0,0.0,-0.26832585000856635,2.9291864507549983,-5.665511346613546,33.85735361091829,-12.809673296753903,0.892080796375567,0.1145709800813575,0.007703479769459114,0.022150608344865708,1.249152273258743,0.007185081082961675,0.018763396252382103,0.03483941033945137,0.056563740510446436,0.07871434885531214,0.006764625066755148,0.005004744334633943,4.999999442058434,1.0000000000000004,0.9999999999981936,0.0,0.0,-0.3950011504396949,0.10109516804337976,0.0,1.5219518241348071,0.7063239041504764,0.041154486199280554,0.0,-0.07783368143593114,3.7333333333333334,3.5207322470695717,2.7558385409217268,10.240556913068676,2.0,0.3001960784313725,0.41062488141357656,0.9718811703663305,2.1364043699536994,0.052941176470588235,0.04220032840722496,0.09498898995138254,3.374141876926554,14.403781492229196,0.008552271483305965,0.0,0.0,0.0,0.0,0.0
1,SpinNetwork,0.42137314230103307,0.4195254920142915,0.46513130993719154,0.3865946827485437,0.21,0.26342077909678907,3.2181016915001512,-0.0012389846511679083,0.42137314230103307,0.4195254920142915,0.46513130993719154,0.3865946827485437,0.21,0.26342077909678907,3.2181016915001512,-0.0012389846511679083,12.735372939396445,1.1577211029341459,0.05718804203652689,0.8855185909980431,26.0,1.7348760972035742,4.08490354187351,235.43052438646555,8.808649063110352,197.0,6.845964650996361,22.72,17.212886929512024,6.1328630447387695,35.0,3.379499091848624,1.4,0.03182792663574219,0.03182792663574219,1.0,-0.0,0.02,0.13629808216354009,0.0420233234624023,0.834213030497756,0.4695088090028867,-0.19120363912732125,0.816484839830682,0.11926377474808622,0.006412877437235356,0.02710114609590053,1.2862301723200849,0.0069760192414021205,0.020895663105410245,0.047996809201310775,0.07700657015591394,0.10259131117156883,-0.024261473403453963,0.004461885210995225,4.999999259674714,1.0000000000000002,0.9999999999999992,0.0,0.21102940467657663,-0.31159357395990833,0.038687352435553136,1.0,1.554943277050774,0.7471725945416464,0.024188901229832815,0.5626225262241683,-0.03343048354152399,3.8,2.694438717061496,2.014863275775442,6.40111103522072,3.0,0.14903651903651902,0.2970568628716452,2.284656813460974,6.780671418610768,0.0,0.040283400809716596,0.0632770305855769,2.5415587991428206,9.548062061532542,0.014491356596619754,0.0,0.0,0.0,0.0,0.0
2,SpinNetwork,0.31311040774055593,0.5232336673982897,0.4019810907113591,0.1326829057336216,0.2,0.6104433057018055,2.2691339924016902,-0.0018588904983335537,0.31311040774055593,0.5232336673982897,0.4019810907113591,0.1326829057336216,0.2,0.6104433057018055,2.2691339924016902,-0.0018588904983335537,16.604864011469154,0.9053255710629631,0.09575553514947455,0.9516310461192351,73.0,2.1969684091628685,1.8651544294484663,168.8506322875619,5.712733745574951,190.0,6.819431000976081,31.9,7.828228116035461,1.2916016578674316,38.0,4.246008507501599,1.28,0.0,0.0,0.0,0.0,0.0,0.09634256492352575,0.09064010827102546,-0.48902458792267767,5.5308856468935055,-1.6718052864092556,0.8906702533137107,0.12866707148266737,0.011554663010531006,0.02151291214906781,1.059272889501734,0.004307125919170485,0.015026004687726635,0.034402512480558034,0.050775179169287865,0.07388748709819049,-0.0002537652127047465,0.005049102872062616,4.998675596157336,0.9999997767480978,0.99999271996382,0.0,0.0,-0.3469246417440531,0.0909730062840623,1.0,1.527348710516793,0.737833945424382,0.04134198093036876,0.0,-0.03995570690435144,3.6,2.6720778431774774,1.7837753367820828,5.501635948497041,2.0,0.46034632034632034,0.446345211159867,0.33148658483073107,1.2077467572617369,0.20714285714285713,0.059941520467836254,0.10174313568840486,2.1883419575250214,7.385234486594863,0.007309941520467836,0.0,0.0,0.0,0.0,0.0
3,SpinNetwork,0.33730380703025997,0.37740447482241,0.3272097590749492,0.15537376087331964,0.27,0.31761882170893974,4.1041553579365635,-0.0008254837183703462,0.33730380703025997,0.37740447482241,0.3272097590749492,0.15537376087331964,0.27,0.31761882170893974,4.1041553579365635,-0.0008254837183703462,18.17260034786534,0.9554669890753412,0.11458014488317518,0.9767116907312529,155.0,2.2700889310168835,1.341477099942761,106.86363545525819,2.9835729598999023,197.0,6.682754115323404,26.1,6.978989899158478,1.9771263599395752,31.0,3.5377292340812043,1.58,0.0,0.0,0.0,0.0,0.0,-0.037446948964751044,0.5702666000370279,-2.8752233887845553,9.6413712264539,-4.078765228704516,0.8808022210294102,0.0801684250487245,0.004318113902792698,0.01956800379401158,1.0353339985719294,0.0026715940668931015,0.008147453464474319,0.016113062611600615,0.037224457409984923,0.05844914896373976,-0.004710893817041959,0.0050283111093265866,4.99999859358321,0.9999999991700919,0.9999999988045841,0.0,0.0,-0.38430964938870843,0.12160704529150258,1.0,1.509536316273263,0.7207463834232662,0.05138911182675717,0.0,-0.025132750477574427,3.6,2.5573423705088847,1.9558722054841646,6.395252924837965,2.0,0.40320346320346323,0.41947559180268607,0.5515275454715308,1.530012584401081,0.2,0.058771929824561406,0.10554777509713155,2.6069063593122888,9.324119991566294,0.01057504873294347,0.0,0.0,0.0,0.0,0.0
4,SpinNetwork,0.5019648639165656,0.5287807492738902,0.5235243660166532,0.4220106871861427,0.18,0.6622650509060753,1.9610135616955986,-0.014973521254240951,0.5019648639165656,0.5287807492738902,0.5235243660166532,0.4220106871861427,0.18,0.6622650509060753,1.9610135616955986,-0.014973521254240951,10.243396371385142,1.0749612918551632,0.05535149474543414,0.9046653144016227,29.0,1.725951476063351,2.7904838936947365,339.82767831743695,16.908309936523438,197.0,6.472222992726094,13.56,26.085137635469437,12.383502960205078,41.0,3.338109317361393,0.76,0.007324576377868652,0.007324576377868652,1.0,-0.0,0.0,-0.17211890502971003,2.643809019941467,-7.796097088308159,64.83106983083019,-15.249247847656822,0.8167450566212391,0.12785153236231067,0.006984853019088556,0.022210304266447656,1.3407538733681899,0.008430325296622465,0.02493508036178671,0.05679368935805029,0.07900399362449795,0.089553611796517,0.013672279023947315,0.004863573836796376,4.999999999999995,1.0,1.0,0.0,0.4184592918178123,-0.3221380330552188,0.03474995772957759,0.0,1.5580737329333485,0.7377984280680397,0.02108856114075092,0.7922682233478245,-0.0585096668668377,3.84,3.2763394207560363,3.2299715848848525,14.737928692969549,3.0,0.22441604010025062,0.35423515307982845,1.5451527784821348,3.763162075846279,0.0,0.03479591836734694,0.0717542655860062,4.347014448581157,23.903595464376693,0.008219111057121262,0.0,0.0,0.0,0.0,0.0
5,SpinNetwork,0.3050017130588599,0.5735239579728576,0.4631883581968457,0.15139329685820999,0.08,0.3260241080767243,2.1275459442918683,-0.0014949786715633044,0.3050017130588599,0.5735239579728576,0.4631883581968457,0.15139329685820999,0.08,0.3260241080767243,2.1275459442918683,-0.0014949786715633044,17.025499141032657,0.8549575596330461,0.09789817365574942,0.9346153846153846,53.0,2.6484679018990667,1.7409761565514201,204.75184030644596,6.1369547843933105,197.0,6.794160929309563,23.76,10.048738643527031,2.5311360359191895,26.0,3.5814461627435583,0.98,0.0,0.0,0.0,0.0,0.0,0.07126136387087136,0.07273301640511312,0.9439091957020033,0.5898242749103413,-0.39048704640726295,0.8908464607795,0.13483685252870775,0.010683800660044138,0.030531304462471542,1.1130171851500532,0.004835959364433373,0.02116543977051122,0.035872012902594674,0.06640331736506622,0.10610640774216185,0.0020986883064470657,0.00504607577250786,4.999975462464325,0.9999999933740391,0.9999999501506882,0.0,0.03561077177429456,-0.3465842400726325,0.043299779398835274,0.0,1.5512645869436739,0.7232458529975165,0.02549109583292751,0.23111935804134157,-0.052306210315617614,3.7333333333333334,2.606828639468953,1.9751080604859574,6.065094674958643,3.0,0.21611111111111111,0.3385976597169559,1.601506576198038,4.019957999950466,0.041666666666666664,0.04934318555008211,0.0847171211658,2.46061268773365,8.284008507965,0.013260419110172804,0.0,0.0,0.0,0.0,0.0
6,SpinNetwork,0.49561528506936714,0.5157741046074671,0.4640237310918545,0.32496515768381423,0.14,0.38208784345520824,2.9273557885312864,-0.004627557801720063,0.49561528506936714,0.5157741046074671,0.4640237310918545,0.32496515768381423,0.14,0.38208784345520824,2.9273557885312864,-0.004627557801720063,11.42074688823367,1.1498079232427276,0.05876951331496786,0.8566001899335233,27.0,1.663240772870911,3.8495339032693274,268.65000836364925,14.797537803649902,197.0,6.722136551819044,18.96,19.11374795436859,6.166631698608398,48.0,4.021991398786101,1.12,0.03968936204910278,0.03819769620895386,2.0,0.23110083145519386,0.0,0.16576391916276584,0.05848217137340503,0.6774811951043594,-0.09446373040089595,-0.23539980382810152,0.8683470763116803,0.11251760761672511,0.005729596425962054,0.029012333932042056,1.1613106322583815,0.004434642180451309,0.014417892294404933,0.04343022622644699,0.08975663362845121,0.10233721748336655,-0.0015829182088346048,0.005047999420447767,4.9999999999985905,0.9999999999999997,0.9999999999999968,0.0,0.3571704002814457,-0.32547923227957815,0.042493287036482995,1.0,1.5519086414123815,0.7383563081925782,0.02605108969325955,0.7319532774857754,-0.033954663721513074,3.84,3.0877823757512446,2.9055762747647527,11.77452726201622,3.0,0.11067647058823528,0.24537120080601105,2.857397123097468,10.436328739394549,0.0,0.03464285714285714,0.06724837676116484,3.582339078749196,15.920618195417305,0.012279560282379831,0.0,0.0,0.0,0.0,0.0
7,SpinNetwork,0.32583067275789945,0.5705071820741746,0.4392217182944359,0.12643422631355225,0.07,0.4624215018984055,1.608753930682465,-0.0034250658721923185,0.32583067275789945,0.5705071820741746,0.4392217182944359,0.12643422631355225,0.07,0.4624215018984055,1.608753930682465,-0.0034250658721923185,15.287214485824231,0.9891741756373419,0.060759106213651666,0.9413919413919414,51.0,2.0714489203530793,2.197507681191696,182.14183905348182,5.944761753082275,197.0,6.831570909324713,23.1,11.078721940517426,3.837944984436035,41.0,3.713554406729378,1.38,0.0,0.0,0.0,0.0,0.0,-0.18012603969254326,1.6565318859780838,-4.5421987237421435,21.687152174890716,-8.471529060321274,0.9035693070650875,0.12987791446993674,0.00967426244994952,0.03585690584771095,1.1325069822109899,0.005268880769013551,0.018123411826203695,0.042442769128296476,0.05709441397378123,0.09295131982149218,-0.005237239054479395,0.005023076195726255,4.99999981995362,0.9999999999965689,0.9999999999743331,0.0,0.0,-0.3944778424529718,0.1544755941349765,0.0,1.4971497910539342,0.7224723113321262,0.05749733278750772,0.0,-0.06387792254123317,3.6,2.973213749463701,2.2627373531984527,7.888392948547318,2.0,0.4097802197802197,0.4157762671588432,0.5340730560121153,1.5380240839873793,0.22619047619047616,0.058187134502923975,0.13085229847314228,3.446745535869133,14.343587942092677,0.00583170890188434,0.0,0.0,0.0,0.0,0.0
8,SpinNetwork,0.43948899892796356,0.5020008484487207,0.5047525033636323,0.2381741481750164,0.19,0.3211456717853588,1.7958498117397597,-0.0036759439874173637,0.43948899892796356,0.5020008484487207,0.5047525033636323,0.2381741481750164,0.19,0.3211456717853588,1.7958498117397597,-0.0036759439874173637,13.891935871015793,1.0277212496527706,0.053004795429037854,0.8978723404255319,31.0,1.8190307769149412,3.9387907257385515,228.9649207337061,5.679099082946777,197.0,6.971174166061939,30.6,12.645600438117981,2.2812576293945312,23.0,3.6957870897382037,1.54,0.0,0.0,0.0,0.0,0.0,-0.505684642231938,17.141872446487714,-7.603512870524537,60.025760450486786,-40.60623656753321,0.7667338861977699,0.13651650295029955,0.009676161708362656,0.02352067065229302,1.158766902162441,0.00586915370971175,0.021369560414426836,0.04026693290745831,0.06378760355975133,0.12165170757947164,0.011318565109984621,0.0049178369722371095,4.9954874195022105,0.9997684814614323,0.9997102325203293,0.0,0.11857495801507434,-0.3732480167489953,0.05586706824238936,1.0,1.5411903921802055,0.7089402448767776,0.031961075459589025,0.42173740292107303,-0.038981451737209086,3.8,2.4310491562286436,1.517591732799932,4.4855918300737745,3.0,0.08237554112554113,0.21838709700002695,3.6835590079041483,15.603795077772485,0.0,0.04237516869095816,0.061273360637837955,2.025078856002148,6.148444416748981,0.015713428871323605,0.0,0.0,0.0,0.0,0.0
9,SpinNetwork,0.3190456894865247,0.4506719804150651,0.3680079170778638,0.05940700003755826,0.12,0.4981368393944181,1.4267862710848802,0.0006594211219441139,0.3190456894865247,0.4506719804150651,0.3680079170778638,0.05940700003755826,0.12,0.4981368393944181,1.4267862710848802,0.0006594211219441139,14.563861437515618,0.7962460625417251,0.11304968880726457,0.9749645725082664,104.0,2.3805675052550086,1.36772048783867,154.3370944376329,4.910235404968262,190.0,6.660733896071285,21.98,9.462265089154243,3.1121978759765625,27.0,3.564511803545772,1.18,0.0,0.0,0.0,0.0,0.0,-2.1747886216791374,65.84483750221379,-6.189199116820295,51.6402719311184,-83.75731673503711,0.8863009988414507,0.10474646653745082,0.006783666845037587,0.02545996390094274,1.0355828635626703,0.002882138457893868,0.011753538115374607,0.030745474700146103,0.055358283994416,0.06794017494308369,-0.014575255864394674,0.004838066915754438,4.99999994927434,0.9999999999924032,0.9999999999748973,0.0,0.0,-0.38608607210921253,0.16780223216740944,1.0,1.4904574302894462,0.7327259798290054,0.06348926159892183,0.0,-0.03546253429781069,3.6,2.244994432064365,1.4063032014915648,4.038926681783821,2.5,0.4155555555555555,0.41292380902347225,0.5143575956629208,1.5423541608919868,0.25,0.06637426900584795,0.09248325966379585,1.632952863965393,4.845887222346563,0.01552956465237167,0.0,0.0,0.0,0.0,0.0
10,SpinNetwork,0.4287579440912306,0.4935571703140611,0.4710499732449529,0.22172407405510702,0.25,0.4813330595640633,2.405856852669234,-0.0029940256948561865,0.4287579440912306,0.4935571703140611,0.4710499732449529,0.22172407405510702,0.25,0.4813330595640633,2.405856852669234,-0.0029940256948561865,12.539995315918743,1.0609559237602846,0.06922762983369043,0.9157392686804452,53.0,1.8734570296225779,3.0186102069183045,206.70589377731085,6.465048789978027,190.0,6.886218164795674,21.82,11.737929731607437,3.099449634552002,28.0,3.500584022771644,1.14,0.03754603862762451,0.03754603862762451,1.0,-0.0,0.0,0.0843946369999481,0.09495978830897067,-1.930390639196611,18.306176549460126,-2.339876556843848,0.8592525442144874,0.12566811554258356,0.009170616645572019,0.021320720617438393,1.1016849862541236,0.005245469746864906,0.01560876821763113,0.029264027947603743,0.04948158556577953,0.08273591439856598,0.0032049171028631306,0.005040232918380631,4.999999367896687,0.9999999999932052,0.9999999949560637,0.0,0.1416448988421779,-0.2840915446866155,0.03043450554179207,1.0,1.5614928105369388,0.7646681593540575,0.019730232377013403,0.46094180572309434,-0.03737508580398618,3.8,2.7037011669191546,1.661804681222856,5.059673142313899,2.0,0.24710775335775334,0.384547990754087,1.3587355722492578,3.0281488141768826,0.023809523809523808,0.0427800269905533,0.06556575224286776,2.143952289811719,7.674855253859112,0.010444380181222283,0.0,0.0,0.0,0.0,0.0
11,SpinNetwork,0.36880994471250056,0.3875121127388956,0.4050729889504009,0.24628274663744268,0.27,0.4915568257244218,3.5792503581378003,-0.0027126824956722473,0.36880994471250056,0.3875121127388956,0.4050729889504009,0.24628274663744268,0.27,0.4915568257244218,3.5792503581378003,-0.0027126824956722473,15.27501405243326,0.9773670231183765,0.10213243546576879,0.928533893851813,56.0,1.9782808615707415,2.59944315968428,182.74404395744205,7.123644828796387,193.0,6.615369030757641,21.0,8.671628534793854,2.5682568550109863,33.0,3.7576982973517503,0.88,0.0,0.0,0.0,0.0,0.0,0.08730767066593766,0.10669036061814455,-0.05046520914236759,0.020903548267718453,-0.7803376671703444,0.8557370671515908,0.11556095584048509,0.008564712200892804,0.03627233582280365,1.0625444668192017,0.0037928029451317347,0.013001800166239974,0.03543641436634504,0.050670738190409015,0.0725816451529877,-0.002034085289258219,0.005046367547539806,4.999999999998748,1.0000000000000013,1.0,0.0,0.0,-0.4498639518681688,0.10150531340963422,1.0,1.5098460850047368,0.6716015762626624,0.048343287444495175,0.0,-0.02945406001015159,3.7333333333333334,2.874408151641346,1.8426913170894992,5.553159093151641,2.5,0.16120934620934618,0.29945776139867464,2.1212852433072467,6.217467728612548,0.0,0.04819376026272579,0.08576793728319959,2.4028936105487024,8.095197194440022,0.010591133004926109,0.0,0.0,0.0,0.0,0.0
0,BEC,-0.0,0.21002913282185437,0.085889780422009,-0.016712463368675226,0.48,-2.611634485970726e-16,1.1367789655286737,7.141723829422167e-06,-0.0,0.21002913282185437,0.085889780422009,-0.016712463368675226,0.48,-2.611634485970726e-16,1.1367789655286737,7.141723829422167e-06,1.289714976308144,0.5989922793119432,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,7.492945837788284,0.09540583938360214,197.0,7.098720744908855,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990937192077607,0.03743110290309717,2.931051752256982,7.974732814564478,-0.23283379712125676,0.8384869642105643,0.059702925333567934,0.0025111418820744657,0.01696369885207094,0.9748373126912295,0.0012540252212391856,0.006674470410756417,0.01452827694752079,0.023696651040152172,0.03912727508906677,0.015252105622268607,0.0047249138314227395,4.907965151762221,0.9991279322237142,0.9965543496584499,0.0,0.00033684282562792146,-0.0004450746970179501,3.661238643630438e-08,3.0,1.5849624743132846,0.9995550426312546,3.657486201826291e-08,0.022478083513544526,-0.0003097743155766837,1.0,0.1390537670007138,0.75,-0.4368502928634293,0.75,-1.310550878590288,0.75,-2.1842514643171467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BEC,-0.0,0.21002913282185437,0.08588978042200847,-0.016712463368673852,0.48,-2.622896550675485e-16,1.1367789655286737,7.141723829422166e-06,-0.0,0.21002913282185437,0.08588978042200847,-0.016712463368673852,0.48,-2.622896550675485e-16,1.1367789655286737,7.141723829422166e-06,1.2897149763081475,0.598992279311943,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,5.542288520373404,0.07056859880685806,197.0,7.098720743184556,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049909367199250564,0.03743110342653129,2.9310517525204727,7.974732801428967,-0.23283379712126004,0.838486964210565,0.059702925333568045,0.0025111418820744635,0.016963698852071163,0.9748373126912804,0.0012540252212396297,0.006674470410756195,0.014528276947521235,0.023696651040152172,0.03912727508906677,-0.01525210562227136,0.004724913831422681,4.907965151762247,0.9991279322237172,0.9965543496584515,0.0,0.00033684282452407587,-0.00044507469798305737,3.661274223655688e-08,3.0,1.584962474313028,0.9995550426304677,3.6575217429735364e-08,0.022478083476713796,-0.0003097736591168371,1.0,0.0282120267545315,0.75,-0.08863069599491485,0.75,-0.26589208798474456,0.75,-0.44315347997457427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BEC,-0.0,0.21002913282185445,0.08588978042200826,-0.016712463368673085,0.48,-1.6833443028879868e-16,1.1367789655286737,7.141723829422168e-06,-0.0,0.21002913282185445,0.08588978042200826,-0.016712463368673085,0.48,-1.6833443028879868e-16,1.1367789655286737,7.141723829422168e-06,1.289714976308153,0.5989922793119433,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,4.816061138641089,0.06132172420620918,197.0,7.098720743934323,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990936347133639,0.03743110384242175,2.931051756289109,7.974732785975107,-0.23283379712124375,0.8384869642105632,0.05970292533356789,0.002511141882074465,0.016963698852071163,0.9748373126912301,0.0012540252212391856,0.006674470410756417,0.01452827694752079,0.023696651040152172,0.03912727508906677,-0.015252105622299424,0.004724913831421797,4.907965151762218,0.9991279322237134,0.9965543496584539,0.0,0.0003368428235525959,-0.0004450746991419674,3.6613696975351744e-08,3.0,1.5849624743123394,0.9995550426297864,3.657617112541247e-08,0.02247808344429956,-0.000309771896186242,0.0,0.0,0.75,-0.0,0.75,-0.0,0.75,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,BEC,-0.0,0.21002913282185437,0.08588978042200855,-0.01671246336867216,0.48,-1.528787665767872e-16,1.1367789655286733,7.141723829422168e-06,-0.0,0.21002913282185437,0.08588978042200855,-0.01671246336867216,0.48,-1.528787665767872e-16,1.1367789655286733,7.141723829422168e-06,1.2897149763081548,0.5989922793119428,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,4.114360069157556,0.052387136965990067,197.0,7.098720744534726,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990935829262585,0.03743110437393499,2.9310517693104137,7.974732789462378,-0.2328337971212453,0.8384869642105637,0.059702925333568024,0.002511141882074461,0.016963698852071163,0.9748373126912584,0.0012540252212394076,0.006674470410756639,0.01452827694752079,0.023696651040152172,0.03912727508906699,-0.01525210562227107,0.004724913831422674,4.90796515176223,0.9991279322237138,0.9965543496584494,0.0,0.0003368428238477467,-0.00044507469768744677,3.661277203040965e-08,3.0,1.5849624743130066,0.9995550426307783,3.657524719108413e-08,0.02247808345414751,-0.0003097736037701956,0.0,0.0,0.75,-0.0,0.75,-0.0,0.75,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,BEC,-0.0,0.21002913282185437,0.08588978042200908,-0.016712463368673904,0.48,-1.8601237668221995e-16,1.1367789655286737,7.141723829422166e-06,-0.0,0.21002913282185437,0.08588978042200908,-0.016712463368673904,0.48,-1.8601237668221995e-16,1.1367789655286737,7.141723829422166e-06,1.2897149763081486,0.5989922793119429,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,5.710954492446035,0.07271618396043777,197.0,7.098720748361957,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990936806784128,0.03743110328604443,2.9310517581131497,7.974732829371533,-0.23283379712125285,0.8384869642105635,0.059702925333567955,0.0025111418820744614,0.01696369885207094,0.9748373126912303,0.0012540252212391856,0.006674470410756417,0.01452827694752079,0.023696651040152172,0.039127275089067215,-0.015252105622300172,0.004724913831421792,4.9079651517622365,0.9991279322237155,0.9965543496584516,0.0,0.00033684282481663503,-0.0004450746973164715,3.66115387510461e-08,3.0,1.5849624743138961,0.9995550426305325,3.657401525903863e-08,0.022478083486475276,-0.000309775882186689,1.0,0.0382784059932668,0.75,-0.12025515905957447,0.75,-0.3607654771787234,0.75,-0.6012757952978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,BEC,-0.0,0.21002913282185445,0.08588978042200873,-0.01671246336867386,0.48,-2.629628759795154e-16,1.1367789655286737,7.141723829422162e-06,-0.0,0.21002913282185445,0.08588978042200873,-0.01671246336867386,0.48,-2.629628759795154e-16,1.1367789655286737,7.141723829422162e-06,1.289714976308146,0.5989922793119429,0.14258749107233956,0.9992581602373887,197.0,3.6520668201987623,0.3586914979107133,5.368635069113225,0.06835751235485077,197.0,7.098720748077818,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049909366133511664,0.037431103526164265,2.931051756331132,7.974732807882187,-0.23283379712124552,0.8384869642105635,0.05970292533356787,0.002511141882074475,0.016963698852071385,0.9748373126912291,0.0012540252212391856,0.006674470410756417,0.014528276947520347,0.023696651040152172,0.03912727508906677,-0.015252105622292912,0.0047249138314219875,4.907965151762211,0.9991279322237124,0.9965543496584469,0.0,0.0003368428231038451,-0.0004450746991392629,3.661378787001655e-08,3.0,1.5849624743122739,0.9995550426298346,3.6576261920781965e-08,0.022478083429326612,-0.00030977172823689036,1.0,0.0170371799957429,0.75,-0.05352387951251288,0.75,-0.16057163853753864,0.75,-0.2676193975625644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
