Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
0.0,0.0,1314.63,349.17,240.0,1903.79,0,20.0,20.0,20.0,20.0,20.0,20.0
5.0,0.08,1314.6,349.16,240.0,1903.76,0,20.35,20.0,20.07,19.95,18.75,24.34
10.0,0.17,1314.54,349.14,240.0,1903.68,0,20.69,20.0,20.15,19.9,17.67,28.62
15.0,0.25,1314.44,349.12,240.0,1903.55,0,21.0,20.0,20.22,19.85,16.72,32.83
20.0,0.33,1314.29,349.08,240.0,1903.36,0,21.3,20.0,20.28,19.8,15.89,36.98
25.0,0.42,1314.1,349.03,240.0,1903.12,0,21.58,20.0,20.34,19.75,15.17,41.05
30.0,0.5,1313.87,348.96,240.0,1902.83,0,21.85,20.01,20.4,19.7,14.54,45.07
35.0,0.58,1313.59,348.89,240.0,1902.48,0,22.1,20.01,20.46,19.66,13.98,49.02
40.0,0.67,1313.27,348.81,240.0,1902.08,0,22.33,20.01,20.52,19.63,13.5,52.91
45.0,0.75,1312.92,348.71,240.0,1901.63,0,22.56,20.0,20.57,19.61,13.07,56.73
50.0,0.83,1312.52,348.61,240.0,1901.12,0,22.77,20.0,20.62,19.59,12.7,60.49
55.0,0.92,1312.07,348.49,240.0,1900.56,0,22.97,20.0,20.67,19.59,12.38,64.19
60.0,1.0,1311.59,348.36,240.0,1899.95,0,23.16,20.0,20.72,19.59,12.1,67.83
65.0,1.08,1311.06,348.22,240.0,1899.28,0,23.34,20.0,20.77,19.61,11.86,71.41
70.0,1.17,1310.49,348.07,240.0,1898.56,0,23.51,20.0,20.81,19.63,11.65,74.92
75.0,1.25,1309.88,347.91,240.0,1897.79,0,23.68,20.0,20.86,19.66,11.47,78.38
80.0,1.33,1309.23,347.73,240.0,1896.96,0,23.84,20.0,20.91,19.71,11.33,81.78
85.0,1.42,1308.53,347.55,240.0,1896.08,0,23.99,20.0,20.95,19.76,11.2,85.12
90.0,1.5,1307.79,347.35,240.0,1895.15,0,24.14,20.0,21.0,19.82,11.1,88.41
95.0,1.58,1307.02,347.15,240.0,1894.16,0,24.29,20.0,21.05,19.89,11.02,91.64
100.0,1.67,1306.19,346.93,240.0,1893.12,0,24.43,20.01,21.1,19.98,10.96,94.81
105.0,1.75,1305.33,346.7,240.0,1892.03,0,24.57,20.01,21.14,20.07,10.92,97.93
110.0,1.83,1304.43,346.46,240.0,1890.88,0,24.71,20.01,21.19,20.16,10.89,100.99
115.0,1.92,1303.48,346.21,240.0,1889.68,0,24.85,20.01,21.25,20.27,10.88,103.99
120.0,2.0,1302.49,345.94,240.0,1888.43,0,24.98,20.02,21.3,20.38,10.89,106.95
125.0,2.08,1301.46,345.67,240.0,1887.13,0,25.11,20.02,21.35,20.51,10.91,109.85
130.0,2.17,1300.39,345.38,240.0,1885.77,0,25.25,20.02,21.41,20.64,10.93,112.7
135.0,2.25,1299.27,345.09,240.0,1884.36,0,25.38,20.03,21.47,20.77,10.98,115.49
140.0,2.33,1298.12,344.78,240.0,1882.9,0,25.51,20.03,21.53,20.92,11.03,118.24
145.0,2.42,1296.92,344.46,240.0,1881.38,0,25.65,20.04,21.59,21.07,11.09,120.93
150.0,2.5,1295.68,344.13,240.0,1879.82,0,25.78,20.05,21.65,21.23,11.16,123.58
155.0,2.58,1294.4,343.79,240.0,1878.19,0,25.92,20.06,21.72,21.39,11.25,126.17
160.0,2.67,1293.08,343.44,240.0,1876.52,0,26.06,20.06,21.79,21.56,11.34,128.72
165.0,2.75,1291.71,343.08,240.0,1874.79,0,26.2,20.07,21.86,21.74,11.43,131.22
170.0,2.83,1290.31,342.71,240.0,1873.02,0,26.34,20.08,21.93,21.92,11.54,133.67
175.0,2.92,1288.86,342.32,240.0,1871.19,0,26.48,20.1,22.01,22.11,11.65,136.07
180.0,3.0,1287.37,341.93,240.0,1869.3,0,26.63,20.11,22.09,22.3,11.78,138.43
185.0,3.08,1285.84,341.52,240.0,1867.37,0,26.78,20.12,22.17,22.5,11.9,140.74
190.0,3.17,1284.27,341.11,240.0,1865.38,0,26.93,20.13,22.26,22.7,12.04,143.01
195.0,3.25,1282.66,340.68,240.0,1863.34,0,27.08,20.15,22.35,22.9,12.18,145.23
200.0,3.33,1281.01,340.24,240.0,1861.25,0,27.24,20.17,22.44,23.11,12.32,147.41
205.0,3.42,1279.31,339.79,240.0,1859.1,0,27.4,20.18,22.53,23.33,12.47,149.54
210.0,3.5,1277.58,339.33,240.0,1856.91,0,27.56,20.2,22.63,23.55,12.63,151.63
215.0,3.58,1275.8,338.86,240.0,1854.66,0,27.72,20.22,22.73,23.77,12.79,153.68
220.0,3.67,1273.99,338.37,240.0,1852.36,0,27.89,20.24,22.84,23.99,12.96,155.68
225.0,3.75,1272.13,337.88,240.0,1850.01,0,28.06,20.26,22.94,24.22,13.13,157.65
230.0,3.83,1270.23,337.37,240.0,1847.6,0,28.23,20.28,23.05,24.46,13.3,159.57
235.0,3.92,1268.29,336.86,240.0,1845.15,0,28.41,20.3,23.17,24.69,13.48,161.45
240.0,4.0,1266.31,336.33,240.0,1842.64,0,28.59,20.33,23.28,24.93,13.67,163.29
245.0,4.08,1264.29,335.8,240.0,1840.08,0,28.77,20.35,23.4,25.17,13.85,165.1
250.0,4.17,1262.23,335.25,240.0,1837.48,0,28.95,20.38,23.52,25.42,14.04,166.86
255.0,4.25,1260.12,334.69,240.0,1834.81,0,29.14,20.41,23.65,25.66,14.24,168.59
260.0,4.33,1257.98,334.12,240.0,1832.1,0,29.33,20.44,23.77,25.91,14.43,170.28
265.0,4.42,1255.8,333.54,240.0,1829.34,0,29.53,20.47,23.91,26.16,14.63,171.93
270.0,4.5,1253.57,332.95,240.0,1826.53,0,29.72,20.5,24.04,26.41,14.84,173.54
275.0,4.58,1251.31,332.35,240.0,1823.66,0,29.92,20.53,24.18,26.67,15.04,175.12
280.0,4.67,1249.01,331.74,240.0,1820.75,0,30.12,20.56,24.32,26.93,15.25,176.66
285.0,4.75,1246.66,331.12,240.0,1817.78,0,30.33,20.59,24.46,27.18,15.46,178.17
290.0,4.83,1244.28,330.48,240.0,1814.76,0,30.53,20.63,24.6,27.44,15.67,179.65
295.0,4.92,1241.86,329.84,240.0,1811.7,0,30.74,20.67,24.75,27.71,15.89,181.08
300.0,5.0,1239.39,329.18,240.0,1808.58,0,30.96,20.7,24.9,27.97,16.1,182.49
305.0,5.08,1236.89,328.52,240.0,1805.41,0,31.17,20.74,25.06,28.23,16.32,183.86
310.0,5.17,1234.35,327.84,240.0,1802.19,0,31.39,20.78,25.21,28.5,16.54,185.2
315.0,5.25,1231.76,327.16,240.0,1798.92,0,31.61,20.82,25.37,28.76,16.77,186.5
320.0,5.33,1229.14,326.46,240.0,1795.6,0,31.83,20.86,25.53,29.03,16.99,187.78
325.0,5.42,1226.48,325.75,240.0,1792.23,0,32.05,20.91,25.7,29.3,17.22,189.02
330.0,5.5,1223.78,325.04,240.0,1788.82,0,32.28,20.95,25.87,29.57,17.44,190.23
335.0,5.58,1221.04,324.31,240.0,1785.35,0,32.51,21.0,26.04,29.84,17.67,191.42
340.0,5.67,1218.26,323.57,240.0,1781.83,0,32.74,21.04,26.21,30.11,17.9,192.57
345.0,5.75,1215.44,322.82,240.0,1778.26,0,32.97,21.09,26.38,30.38,18.13,193.69
350.0,5.83,1212.58,322.06,240.0,1774.64,0,33.2,21.14,26.56,30.65,18.36,194.78
355.0,5.92,1209.68,321.29,240.0,1770.98,0,33.44,21.19,26.74,30.93,18.59,195.84
360.0,6.0,1206.75,320.51,240.0,1767.26,0,33.68,21.24,26.92,31.2,18.82,196.88
365.0,6.08,1203.77,319.72,240.0,1763.5,0,33.92,21.29,27.1,31.47,19.06,197.89
370.0,6.17,1200.76,318.92,240.0,1759.69,0,34.16,21.34,27.29,31.74,19.29,198.87
375.0,6.25,1197.71,318.11,240.0,1755.82,0,34.4,21.4,27.48,32.02,19.53,199.82
380.0,6.33,1194.62,317.29,240.0,1751.91,0,34.64,21.45,27.67,32.29,19.76,200.74
385.0,6.42,1191.49,316.46,240.0,1747.95,0,34.89,21.51,27.86,32.56,20.0,201.64
390.0,6.5,1188.33,315.62,240.0,1743.95,0,35.14,21.57,28.05,32.84,20.23,202.52
395.0,6.58,1185.12,314.77,240.0,1739.89,0,35.38,21.62,28.25,33.11,20.47,203.36
400.0,6.67,1181.88,313.91,240.0,1735.79,0,35.63,21.68,28.45,33.38,20.71,204.19
405.0,6.75,1178.6,313.04,240.0,1731.64,0,35.88,21.74,28.65,33.65,20.94,204.99
410.0,6.83,1175.28,312.16,240.0,1727.44,0,36.13,21.8,28.85,33.93,21.18,205.76
415.0,6.92,1171.92,311.26,240.0,1723.19,0,36.39,21.87,29.05,34.2,21.42,206.51
420.0,7.0,1168.53,310.36,240.0,1718.89,0,36.64,21.93,29.26,34.47,21.65,207.23
425.0,7.08,1165.1,309.45,240.0,1714.55,0,36.89,22.0,29.46,34.74,21.89,207.94
430.0,7.17,1161.63,308.53,240.0,1710.16,0,37.15,22.06,29.67,35.01,22.13,208.61
435.0,7.25,1158.12,307.6,240.0,1705.72,0,37.4,22.13,29.88,35.28,22.36,209.27
440.0,7.33,1154.58,306.66,240.0,1701.24,0,37.66,22.2,30.09,35.55,22.6,209.9
445.0,7.42,1151.0,305.71,240.0,1696.71,0,37.92,22.26,30.31,35.82,22.84,210.52
450.0,7.5,1147.38,304.75,240.0,1692.13,0,38.17,22.33,30.52,36.09,23.07,211.11
455.0,7.58,1143.73,303.78,240.0,1687.51,0,38.43,22.4,30.73,36.35,23.31,211.68
460.0,7.67,1140.04,302.8,240.0,1682.83,0,38.69,22.48,30.95,36.62,23.54,212.22
465.0,7.75,1136.31,301.81,240.0,1678.12,0,38.95,22.55,31.17,36.89,23.78,212.75
470.0,7.83,1132.55,300.81,240.0,1673.35,0,39.2,22.62,31.39,37.15,24.01,213.26
475.0,7.92,1128.75,299.8,240.0,1668.54,0,39.46,22.7,31.61,37.41,24.24,213.74
480.0,8.0,1124.91,298.78,240.0,1663.69,0,39.72,22.77,31.83,37.68,24.47,214.21
485.0,8.08,1121.04,297.75,240.0,1658.79,0,39.98,22.85,32.05,37.94,24.71,214.66
490.0,8.17,1117.13,296.71,240.0,1653.84,0,40.24,22.93,32.27,38.2,24.94,215.08
495.0,8.25,1113.19,295.66,240.0,1648.85,0,40.5,23.0,32.5,38.46,25.17,215.49
500.0,8.33,1109.21,294.61,240.0,1643.81,0,40.76,23.08,32.72,38.72,25.4,215.88
505.0,8.42,1105.19,293.54,240.0,1638.73,0,41.02,23.16,32.95,38.98,25.63,216.25
510.0,8.5,1101.14,292.46,240.0,1633.6,0,41.28,23.24,33.17,39.23,25.85,216.61
515.0,8.58,1097.05,291.38,240.0,1628.43,0,41.54,23.32,33.4,39.49,26.08,216.94
520.0,8.67,1092.93,290.28,240.0,1623.21,0,41.8,23.41,33.63,39.74,26.31,217.26
525.0,8.75,1088.77,289.18,240.0,1617.95,0,42.05,23.49,33.85,40.0,26.53,217.56
530.0,8.83,1084.58,288.07,240.0,1612.65,0,42.31,23.57,34.08,40.25,26.76,217.84
535.0,8.92,1080.36,286.94,240.0,1607.3,0,42.57,23.66,34.31,40.5,26.98,218.11
540.0,9.0,1076.09,285.81,240.0,1601.91,0,42.83,23.75,34.54,40.75,27.2,218.35
545.0,9.08,1071.8,284.67,240.0,1596.47,0,43.08,23.83,34.77,41.0,27.43,218.59
550.0,9.17,1067.47,283.52,240.0,1590.99,0,43.34,23.92,35.0,41.24,27.65,218.8
555.0,9.25,1063.1,282.36,240.0,1585.47,0,43.59,24.01,35.23,41.49,27.87,219.0
560.0,9.33,1058.71,281.19,240.0,1579.9,0,43.85,24.1,35.47,41.73,28.08,219.19
565.0,9.42,1054.27,280.02,240.0,1574.29,0,44.1,24.19,35.7,41.97,28.3,219.36
570.0,9.5,1049.81,278.83,240.0,1568.64,0,44.36,24.28,35.93,42.21,28.52,219.51
575.0,9.58,1045.31,277.64,240.0,1562.94,0,44.61,24.37,36.16,42.45,28.73,219.65
580.0,9.67,1040.77,276.43,240.0,1557.2,0,44.86,24.46,36.39,42.69,28.94,219.77
585.0,9.75,1036.21,275.22,240.0,1551.42,0,45.11,24.55,36.62,42.93,29.16,219.88
590.0,9.83,1031.6,274.0,240.0,1545.6,0,45.37,24.65,36.86,43.16,29.37,219.97
595.0,9.92,1026.97,272.77,240.0,1539.74,0,45.62,24.74,37.09,43.4,29.58,220.05
600.0,10.0,1022.3,271.53,240.0,1533.83,0,45.86,24.83,37.32,43.63,29.79,220.12
605.0,10.08,1017.61,270.28,240.0,1527.88,0,46.11,24.93,37.55,43.86,29.99,220.17
610.0,10.17,1012.87,269.02,240.0,1521.89,0,46.36,25.03,37.79,44.09,30.2,220.21
615.0,10.25,1008.11,267.76,240.0,1515.86,0,46.61,25.12,38.02,44.31,30.41,220.23
620.0,10.33,1003.31,266.48,240.0,1509.79,0,46.85,25.22,38.25,44.54,30.61,220.24
625.0,10.42,998.48,265.2,240.0,1503.68,0,47.09,25.32,38.48,44.76,30.81,220.24
630.0,10.5,993.62,263.91,240.0,1497.53,0,47.34,25.42,38.71,44.98,31.01,220.22
635.0,10.58,988.73,262.61,240.0,1491.34,0,47.58,25.52,38.94,45.2,31.21,220.19
640.0,10.67,983.8,261.3,240.0,1485.11,0,47.82,25.62,39.17,45.42,31.41,220.15
645.0,10.75,978.85,259.98,240.0,1478.83,0,48.06,25.72,39.4,45.64,31.6,220.09
650.0,10.83,973.86,258.66,240.0,1472.52,0,48.3,25.82,39.63,45.85,31.8,220.03
655.0,10.92,968.84,257.33,240.0,1466.17,0,48.53,25.92,39.86,46.07,31.99,219.95
660.0,11.0,963.79,255.98,240.0,1459.78,0,48.77,26.02,40.09,46.28,32.18,219.85
665.0,11.08,958.71,254.64,240.0,1453.35,0,49.01,26.12,40.32,46.49,32.37,219.75
670.0,11.17,953.6,253.28,240.0,1446.88,0,49.24,26.23,40.55,46.7,32.56,219.63
675.0,11.25,948.46,251.91,240.0,1440.37,0,49.47,26.33,40.78,46.9,32.75,219.51
680.0,11.33,943.28,250.54,240.0,1433.82,0,49.7,26.43,41.0,47.11,32.94,219.37
685.0,11.42,938.08,249.16,240.0,1427.24,0,49.93,26.54,41.23,47.31,33.12,219.22
690.0,11.5,932.85,247.77,240.0,1420.61,0,50.16,26.64,41.46,47.51,33.3,219.05
695.0,11.58,927.58,246.37,240.0,1413.95,0,50.38,26.75,41.68,47.71,33.48,218.88
700.0,11.67,922.29,244.96,240.0,1407.25,0,50.61,26.85,41.91,47.91,33.66,218.69
705.0,11.75,916.97,243.55,240.0,1400.52,0,50.83,26.96,42.13,48.1,33.84,218.5
710.0,11.83,911.62,242.13,240.0,1393.74,0,51.06,27.07,42.35,48.3,34.02,218.29
715.0,11.92,906.24,240.7,240.0,1386.93,0,51.28,27.17,42.58,48.49,34.19,218.07
720.0,12.0,900.83,239.26,240.0,1380.09,0,51.5,27.28,42.8,48.68,34.37,217.85
725.0,12.08,895.39,237.82,240.0,1373.2,0,51.71,27.39,43.02,48.87,34.54,217.61
730.0,12.17,889.92,236.36,240.0,1366.28,0,51.93,27.5,43.24,49.05,34.71,217.36
735.0,12.25,884.42,234.9,240.0,1359.33,0,52.14,27.61,43.46,49.24,34.88,217.1
740.0,12.33,878.9,233.44,240.0,1352.33,0,52.36,27.71,43.67,49.42,35.04,216.83
745.0,12.42,873.34,231.96,240.0,1345.3,0,52.57,27.82,43.89,49.6,35.21,216.55
750.0,12.5,867.76,230.48,240.0,1338.24,0,52.78,27.93,44.11,49.78,35.37,216.26
755.0,12.58,862.15,228.99,240.0,1331.14,0,52.99,28.04,44.32,49.95,35.54,215.96
760.0,12.67,856.52,227.49,240.0,1324.01,0,53.19,28.15,44.54,50.13,35.7,215.65
765.0,12.75,850.85,225.99,240.0,1316.84,0,53.4,28.27,44.75,50.3,35.85,215.33
770.0,12.83,845.16,224.48,240.0,1309.64,0,53.6,28.38,44.96,50.47,36.01,215.0
775.0,12.92,839.44,222.96,240.0,1302.4,0,53.8,28.49,45.17,50.64,36.17,214.66
780.0,13.0,833.7,221.43,240.0,1295.13,0,54.0,28.6,45.38,50.8,36.32,214.31
785.0,13.08,827.92,219.9,240.0,1287.82,0,54.2,28.71,45.59,50.97,36.47,213.95
790.0,13.17,822.13,218.36,240.0,1280.48,0,54.4,28.82,45.8,51.13,36.62,213.58
795.0,13.25,816.3,216.81,240.0,1273.11,0,54.59,28.93,46.0,51.29,36.77,213.21
800.0,13.33,810.45,215.26,240.0,1265.7,0,54.78,29.05,46.21,51.45,36.92,212.82
805.0,13.42,804.57,213.7,240.0,1258.27,0,54.97,29.16,46.41,51.6,37.06,212.42
810.0,13.5,798.67,212.13,240.0,1250.79,0,55.16,29.27,46.61,51.76,37.2,212.02
815.0,13.58,792.74,210.55,240.0,1243.29,0,55.35,29.39,46.82,51.91,37.35,211.61
820.0,13.67,786.78,208.97,240.0,1235.75,0,55.54,29.5,47.02,52.06,37.49,211.18
825.0,13.75,780.8,207.38,240.0,1228.19,0,55.72,29.61,47.21,52.21,37.62,210.75
830.0,13.83,774.8,205.79,240.0,1220.59,0,55.9,29.73,47.41,52.36,37.76,210.31
835.0,13.92,768.77,204.19,240.0,1212.96,0,56.08,29.84,47.61,52.5,37.9,209.87
840.0,14.0,762.72,202.58,240.0,1205.29,0,56.26,29.95,47.8,52.64,38.03,209.41
845.0,14.08,756.64,200.96,240.0,1197.6,0,56.44,30.07,48.0,52.78,38.16,208.94
850.0,14.17,750.53,199.34,240.0,1189.88,0,56.61,30.18,48.19,52.92,38.29,208.47
855.0,14.25,744.41,197.72,240.0,1182.12,0,56.78,30.3,48.38,53.06,38.42,207.99
860.0,14.33,738.25,196.08,240.0,1174.34,0,56.95,30.41,48.57,53.19,38.54,207.5
865.0,14.42,732.08,194.44,240.0,1166.52,0,57.12,30.52,48.76,53.32,38.67,207.0
870.0,14.5,725.88,192.8,240.0,1158.68,0,57.29,30.64,48.94,53.45,38.79,206.49
875.0,14.58,719.66,191.14,240.0,1150.8,0,57.46,30.75,49.13,53.58,38.91,205.98
880.0,14.67,713.42,189.48,240.0,1142.9,0,57.62,30.87,49.31,53.7,39.03,205.45
885.0,14.75,707.15,187.82,240.0,1134.97,0,57.78,30.98,49.5,53.83,39.15,204.92
890.0,14.83,700.86,186.15,240.0,1127.01,0,57.94,31.1,49.68,53.95,39.26,204.38
895.0,14.92,694.54,184.47,240.0,1119.02,0,58.1,31.21,49.85,54.07,39.37,203.84
900.0,15.0,688.21,182.79,240.0,1111.0,0,58.25,31.33,50.03,54.19,39.49,203.28
905.0,15.08,681.85,181.1,240.0,1102.95,0,58.41,31.44,50.21,54.3,39.6,202.72
910.0,15.17,675.47,179.41,240.0,1094.88,0,58.56,31.55,50.38,54.41,39.7,202.15
915.0,15.25,669.07,177.71,240.0,1086.78,0,58.71,31.67,50.56,54.52,39.81,201.57
920.0,15.33,662.65,176.0,240.0,1078.65,0,58.86,31.78,50.73,54.63,39.92,200.98
925.0,15.42,656.21,174.29,240.0,1070.5,0,59.0,31.9,50.9,54.74,40.02,200.39
930.0,15.5,649.74,172.57,240.0,1062.31,0,59.14,32.01,51.07,54.84,40.12,199.79
935.0,15.58,643.26,170.85,240.0,1054.11,0,59.29,32.13,51.23,54.95,40.22,199.18
940.0,15.67,636.75,169.12,240.0,1045.87,0,59.43,32.24,51.4,55.05,40.32,198.56
945.0,15.75,630.22,167.39,240.0,1037.61,0,59.56,32.35,51.56,55.15,40.41,197.94
950.0,15.83,623.68,165.65,240.0,1029.33,0,59.7,32.47,51.72,55.24,40.5,197.31
955.0,15.92,617.11,163.91,240.0,1021.02,0,59.83,32.58,51.88,55.34,40.6,196.67
960.0,16.0,610.52,162.16,240.0,1012.68,0,59.96,32.7,52.04,55.43,40.69,196.02
965.0,16.08,603.92,160.4,240.0,1004.32,0,60.09,32.81,52.2,55.52,40.78,195.37
970.0,16.17,597.29,158.64,240.0,995.93,0,60.22,32.92,52.35,55.61,40.86,194.71
975.0,16.25,590.65,156.88,240.0,987.52,0,60.35,33.04,52.5,55.69,40.95,194.04
980.0,16.33,583.98,155.11,240.0,979.09,0,60.47,33.15,52.66,55.77,41.03,193.36
985.0,16.42,577.3,153.33,240.0,970.63,0,60.59,33.26,52.81,55.86,41.11,192.68
990.0,16.5,570.6,151.55,240.0,962.15,0,60.71,33.38,52.95,55.94,41.19,191.99
995.0,16.58,563.88,149.77,240.0,953.65,0,60.83,33.49,53.1,56.01,41.27,191.3
1000.0,16.67,557.14,147.98,240.0,945.12,0,60.95,33.6,53.25,56.09,41.34,190.59
1005.0,16.75,550.39,146.18,240.0,936.57,0,61.06,33.71,53.39,56.16,41.42,189.88
1010.0,16.83,543.62,144.39,240.0,928.0,0,61.17,33.83,53.53,56.23,41.49,189.16
1015.0,16.92,536.82,142.58,240.0,919.41,0,61.28,33.94,53.67,56.3,41.56,188.44
1020.0,17.0,530.02,140.77,240.0,910.79,0,61.39,34.05,53.81,56.37,41.63,187.71
1025.0,17.08,523.19,138.96,240.0,902.15,0,61.49,34.16,53.94,56.43,41.7,186.97
1030.0,17.17,516.35,137.14,240.0,893.49,0,61.59,34.27,54.07,56.49,41.76,186.22
1035.0,17.25,509.49,135.32,240.0,884.82,0,61.7,34.38,54.21,56.55,41.82,185.47
1040.0,17.33,502.62,133.5,240.0,876.11,0,61.79,34.49,54.34,56.61,41.89,184.71
1045.0,17.42,495.73,131.67,240.0,867.39,0,61.89,34.6,54.47,56.67,41.94,183.95
1050.0,17.5,488.82,129.83,240.0,858.65,0,61.99,34.71,54.59,56.72,42.0,183.17
1055.0,17.58,481.9,127.99,240.0,849.89,0,62.08,34.82,54.72,56.77,42.06,182.39
1060.0,17.67,474.96,126.15,240.0,841.11,0,62.17,34.93,54.84,56.82,42.11,181.61
1065.0,17.75,468.01,124.3,240.0,832.31,0,62.26,35.04,54.96,56.87,42.16,180.82
1070.0,17.83,461.04,122.45,240.0,823.49,0,62.34,35.15,55.08,56.91,42.21,180.02
1075.0,17.92,454.06,120.6,240.0,814.66,0,62.43,35.26,55.2,56.95,42.26,179.21
1080.0,18.0,447.06,118.74,240.0,805.8,0,62.51,35.37,55.31,57.0,42.31,178.4
1085.0,18.08,440.05,116.88,240.0,796.93,0,62.59,35.47,55.43,57.03,42.35,177.58
1090.0,18.17,433.02,115.01,240.0,788.04,0,62.67,35.58,55.54,57.07,42.4,176.75
1095.0,18.25,425.98,113.14,240.0,779.13,0,62.75,35.69,55.65,57.1,42.44,175.92
1100.0,18.33,418.93,111.27,240.0,770.2,0,62.82,35.8,55.75,57.14,42.48,175.08
1105.0,18.42,411.86,109.39,240.0,761.26,0,62.89,35.9,55.86,57.17,42.52,174.24
1110.0,18.5,404.78,107.51,240.0,752.3,0,62.96,36.01,55.96,57.19,42.55,173.39
1115.0,18.58,397.69,105.63,240.0,743.32,0,63.03,36.11,56.07,57.22,42.59,172.53
1120.0,18.67,390.59,103.74,240.0,734.33,0,63.09,36.22,56.17,57.24,42.62,171.67
1125.0,18.75,383.47,101.85,240.0,725.32,0,63.16,36.32,56.26,57.26,42.65,170.8
1130.0,18.83,376.34,99.96,240.0,716.29,0,63.22,36.43,56.36,57.28,42.68,169.92
1135.0,18.92,369.19,98.06,240.0,707.25,0,63.28,36.53,56.46,57.3,42.7,169.04
1140.0,19.0,362.04,96.16,240.0,698.2,0,63.33,36.63,56.55,57.32,42.73,168.15
1145.0,19.08,354.87,94.25,240.0,689.13,0,63.39,36.74,56.64,57.33,42.75,167.25
1150.0,19.17,347.7,92.35,240.0,680.04,0,63.44,36.84,56.73,57.34,42.77,166.35
1155.0,19.25,340.51,90.44,240.0,670.95,0,63.49,36.94,56.81,57.35,42.79,165.44
1160.0,19.33,333.31,88.53,240.0,661.83,0,63.54,37.04,56.9,57.35,42.81,164.53
1165.0,19.42,326.1,86.61,240.0,652.71,0,63.59,37.14,56.98,57.36,42.83,163.6
1170.0,19.5,318.88,84.69,240.0,643.57,0,63.63,37.24,57.06,57.36,42.84,162.68
1175.0,19.58,311.65,82.77,240.0,634.42,0,63.67,37.34,57.14,57.36,42.85,161.74
1180.0,19.67,304.4,80.85,240.0,625.25,0,63.71,37.44,57.22,57.36,42.86,160.81
1185.0,19.75,297.15,78.92,240.0,616.08,0,63.75,37.54,57.29,57.35,42.87,159.86
1190.0,19.83,289.89,77.0,240.0,606.89,0,63.79,37.64,57.36,57.35,42.88,158.91
1195.0,19.92,282.62,75.07,240.0,597.69,0,63.82,37.74,57.43,57.34,42.88,157.95
1200.0,20.0,275.35,73.13,240.0,588.48,0,63.85,37.83,57.5,57.33,42.88,156.99
1205.0,20.08,268.06,71.2,240.0,579.25,0,63.88,37.93,57.57,57.31,42.89,156.02
1210.0,20.17,260.76,69.26,240.0,570.02,0,63.91,38.03,57.63,57.3,42.89,155.04
1215.0,20.25,253.46,67.32,240.0,560.78,0,63.93,38.12,57.7,57.28,42.88,154.06
1220.0,20.33,246.14,65.38,240.0,551.52,0,63.96,38.22,57.76,57.26,42.88,153.07
1225.0,20.42,238.82,63.43,240.0,542.26,0,63.98,38.31,57.82,57.24,42.87,152.08
1230.0,20.5,231.5,61.49,240.0,532.98,0,64.0,38.4,57.87,57.21,42.87,151.08
1235.0,20.58,224.16,59.54,240.0,523.7,0,64.01,38.5,57.93,57.19,42.86,150.08
1240.0,20.67,216.82,57.59,240.0,514.4,0,64.03,38.59,57.98,57.16,42.84,149.06
1245.0,20.75,209.47,55.63,240.0,505.1,0,64.04,38.68,58.03,57.13,42.83,148.05
1250.0,20.83,202.11,53.68,240.0,495.79,0,64.05,38.77,58.08,57.1,42.81,147.02
1255.0,20.92,194.75,51.73,240.0,486.47,0,64.06,38.86,58.12,57.06,42.8,145.99
1260.0,21.0,187.38,49.77,240.0,477.15,0,64.06,38.95,58.17,57.02,42.78,144.96
1265.0,21.08,180.0,47.81,240.0,467.81,0,64.07,39.04,58.21,56.99,42.76,143.92
1270.0,21.17,172.62,45.85,240.0,458.47,0,64.07,39.13,58.25,56.94,42.74,142.87
1275.0,21.25,165.24,43.89,240.0,449.12,0,64.07,39.22,58.29,56.9,42.71,141.82
1280.0,21.33,157.84,41.92,240.0,439.77,0,64.06,39.31,58.33,56.86,42.68,140.76
1285.0,21.42,150.45,39.96,240.0,430.41,0,64.06,39.39,58.36,56.81,42.66,139.7
1290.0,21.5,143.04,37.99,240.0,421.04,0,64.05,39.48,58.39,56.76,42.63,138.63
1295.0,21.58,135.64,36.03,240.0,411.66,0,64.04,39.56,58.42,56.71,42.6,137.55
1300.0,21.67,128.23,34.06,240.0,402.28,0,64.03,39.65,58.45,56.65,42.56,136.47
1305.0,21.75,120.81,32.09,240.0,392.9,0,64.02,39.73,58.48,56.6,42.53,135.39
1310.0,21.83,113.39,30.12,240.0,383.51,0,64.0,39.82,58.5,56.54,42.49,134.3
1315.0,21.92,105.97,28.15,240.0,374.12,0,63.99,39.9,58.52,56.48,42.45,133.2
1320.0,22.0,98.55,26.17,240.0,364.72,0,63.97,39.98,58.54,56.41,42.41,132.09
1325.0,22.08,91.12,24.2,240.0,355.32,0,63.94,40.06,58.56,56.35,42.37,130.98
1330.0,22.17,83.68,22.23,240.0,345.91,0,63.92,40.14,58.57,56.28,42.32,129.87
1335.0,22.25,76.25,20.25,240.0,336.5,0,63.89,40.22,58.59,56.21,42.28,128.75
1340.0,22.33,68.81,18.28,240.0,327.09,0,63.86,40.3,58.6,56.14,42.23,127.62
