timestamp,node_id,true_temperature,estimated_temperature,residual,variance_P
60.0,Radiator,12.70826701567097,12.793985800229223,-0.08571878455825299,0.01550046020600058
60.0,Paneles,60.57715655615999,52.89363604502955,7.683520511130439,2.6470459613414636
65.0,CPU,22.726834147246564,22.67022596074196,0.05660818650460442,0.023435596226282315
65.0,Battery,20.157255300261454,20.357412372572128,-0.2001570723106738,0.0735376009793414
65.0,Payload,20.701010033630382,20.770306955195792,-0.06929692156541023,0.04443361703861063
65.0,Structure,18.893390083325812,18.92585162341817,-0.032461540092356245,0.027990191285362762
65.0,Radiator,12.478992234503892,12.500213719531814,-0.021221485027922427,0.015090396915641534
65.0,Paneles,63.83221190067758,56.20534382964263,7.626868071034949,2.6577938130225442
70.0,CPU,22.859323090671865,22.718457792370486,0.14086529830137806,0.023821349910179642
70.0,Battery,20.167634465754873,20.328088438770692,-0.16045397301581943,0.07043901829511377
70.0,Payload,20.730737640153052,20.871278075446526,-0.14054043529347382,0.043299235275110114
70.0,Structure,18.79778263905183,18.797983097183078,-0.00020045813124625056,0.027460714137735757
70.0,Radiator,12.272953070920153,12.29460416978577,-0.021651098865618223,0.01489185153358146
70.0,Paneles,67.06636025130922,59.6989641082281,7.367396143081123,2.66328896023726
75.0,CPU,22.982933463438542,22.835870632599097,0.14706283083944527,0.024426289297759654
75.0,Battery,20.17778321410924,20.149654252464074,0.028128961645165873,0.0669596635640619
75.0,Payload,20.75746942199015,20.974504884257215,-0.21703546226706294,0.042249281022194766
75.0,Structure,18.70417045334233,18.737910652471214,-0.033740199128885706,0.026764802721808673
75.0,Radiator,12.086842259961031,12.087980022670934,-0.0011377627099022902,0.014587557969365578
75.0,Paneles,70.27929517803852,63.089245988021275,7.190049190017248,2.665962396711351
80.0,CPU,23.098108183045838,22.915272682730745,0.1828355003150932,0.024550755745775768
80.0,Battery,20.187709003143027,20.060162961240962,0.12754604190206464,0.06587601987176801
80.0,Payload,20.78133775489448,20.94915159725946,-0.16781384236497843,0.04132085426437341
80.0,Structure,18.61276473422248,18.624101352432774,-0.011336618210293636,0.02619649629133616
80.0,Radiator,11.917936183320876,11.874820480810229,0.043115702510647225,0.014323490988710013
80.0,Paneles,73.47071257475415,66.42208107067802,7.048631504076127,2.66713553339345
85.0,CPU,23.205278083483847,23.059085343508343,0.14619273997550408,0.024440208196000898
85.0,Battery,20.197419574891967,20.291109034665908,-0.09368945977394105,0.06410242393451451
85.0,Payload,20.802475183979368,20.902709555137164,-0.10023437115779643,0.040113180286162585
85.0,Structure,18.523729366448606,18.48163241131317,0.042096955135434655,0.025487653425267168
85.0,Radiator,11.763916861498103,11.707839231515777,0.056077629982326016,0.014164719472040826
85.0,Paneles,76.64031077356145,69.77242657320886,6.8678842003525915,2.6675082301203545
90.0,CPU,23.304860605446322,23.116773596962787,0.1880870084835351,0.024142423785106157
90.0,Battery,20.20692285682179,20.482937512723936,-0.276014655902145,0.06489022856780222
90.0,Payload,20.821013353789,21.001119211375,-0.18010585758599973,0.03890580977879265
90.0,Structure,18.43718970077316,18.306254167103873,0.13093553366928745,0.02484414214445105
90.0,Radiator,11.622804241832625,11.511306432508661,0.11149780932396425,0.013856936773154699
90.0,Paneles,79.7877907344112,73.14943733906364,6.638353395347565,2.6674498611226647
95.0,CPU,23.39726058226495,23.14774969589945,0.24951088636549912,0.023706054640948875
95.0,Battery,20.21622695560984,20.375797399920714,-0.15957044431087297,0.06587064340270128
95.0,Payload,20.83708307060499,20.872214452345986,-0.03513138174099595,0.03810879219496269
95.0,Structure,18.353234161904652,18.16198317440268,0.19125098750197367,0.024430270571251623
95.0,Radiator,11.492940853804612,11.38097481310308,0.11196604070153171,0.013545621782754399
95.0,Paneles,82.91285630530513,76.49271031525029,6.420145990054834,2.667155964593256
100.0,CPU,23.48287147070897,23.352190531397866,0.13068093931110525,0.023376628755139895
100.0,Battery,20.225340175240547,20.344044112145298,-0.11870393690475112,0.06538261444587636
100.0,Payload,20.850814671074318,20.916744174708242,-0.06592950363392447,0.03836068650477781
100.0,Structure,18.2719134238651,18.156164192613574,0.11574923125152736,0.024245491507985717
100.0,Radiator,11.372996104623667,11.30802099555433,0.06497510906933712,0.013330742658495546
100.0,Paneles,86.01521449513712,79.86121192643446,6.154002568702651,2.6667345793531148
105.0,CPU,23.562071687060268,23.430538090531968,0.13153359652829977,0.02380765253943435
105.0,Battery,20.2342708094788,20.177173748395262,0.05709706108353885,0.0632954606167945
105.0,Payload,20.862335597107574,20.79831692571213,0.06401867139544493,0.03790646722293105
105.0,Structure,18.193258564451185,18.078395789351305,0.11486277509987985,0.02386488769913717
105.0,Radiator,11.261826838680122,11.142931046265005,0.11889579241511683,0.013132024897125307
105.0,Paneles,89.09457563530395,83.27000531946902,5.824570315834933,2.6662364727183503
110.0,CPU,23.63522529689743,23.525887243962927,0.10933805293450405,0.02381348041484629
110.0,Battery,20.243027147485464,20.379237967962922,-0.13621082047745858,0.06265226610338348
110.0,Payload,20.871770553822103,20.903876279839494,-0.03210572601739159,0.03821978091891749
110.0,Structure,18.11728118411861,18.04903847044619,0.06824271367241863,0.023528844384121183
110.0,Radiator,11.158474735491836,11.045561483045446,0.11291325244638983,0.0131675553935097
110.0,Paneles,92.15065353320159,86.36188201899955,5.78877151420204,2.665690012407503
115.0,CPU,23.70268183505931,23.52611023667015,0.1765715983891596,0.023528621882389578
115.0,Battery,20.25161741616114,20.444670469068683,-0.19305305290754404,0.06322937251883422
115.0,Payload,20.879240988474635,20.880443025566535,-0.0012020370919003653,0.03851519857391103
115.0,Structure,18.043979103373545,17.93997758527121,0.10400151810233638,0.023184167506271537
115.0,Radiator,11.06212075172806,10.91153191117644,0.15058884055162025,0.013056872915431547
115.0,Paneles,95.18316583623363,89.38745070970265,5.795715126530979,2.6651390498582312
120.0,CPU,23.764776050779517,23.573385866696242,0.19139018408327502,0.02337253617029546
120.0,Battery,20.260049751353336,20.68776352386078,-0.42771377250744536,0.061860554364087675
120.0,Payload,20.884864805740165,20.982444613536927,-0.09757980779676245,0.03807304936270767
120.0,Structure,17.973339021688503,17.81020337854102,0.1631356431474842,0.02261986585553915
120.0,Radiator,10.972064327499425,10.801290925716387,0.17077340178303757,0.01293293226952829
120.0,Paneles,98.19183417254442,92.57625767192326,5.6155765006211595,2.664585530745992
125.0,CPU,23.821828565648786,23.657884130343064,0.1639444353057229,0.022961463691504425
125.0,Battery,20.26833222351064,20.446035361094857,-0.17770313758421707,0.06340628176705806
125.0,Payload,20.888756693532173,21.004501173061612,-0.11574447952943956,0.038022372356783844
125.0,Structure,17.905334565727287,17.741346419255194,0.16398814647209292,0.02218581092330005
125.0,Radiator,10.887737541789022,10.735823280449381,0.15191426133964114,0.012691141340338377
125.0,Paneles,101.17638416789777,95.50108299064789,5.675301177249878,2.664014191844166
130.0,CPU,23.87414645801175,23.677087265797354,0.19705919221439672,0.0224221341635616
130.0,Battery,20.276472737166955,20.353791810280484,-0.0773190731135287,0.06691428771680481
130.0,Payload,20.891027371384382,20.887391482089356,0.003635889295026118,0.037361887223265104
130.0,Structure,17.839937030137946,17.75739121786995,0.08254581226799473,0.02159938767279846
130.0,Radiator,10.808617230056143,10.686678882189767,0.1219383478663758,0.01241259233350122
130.0,Paneles,104.1365464040511,98.52947817768535,5.6070682263657545,2.6634500600160873
135.0,CPU,23.922022638416138,23.76678010905482,0.15524252936131688,0.021919112045970284
135.0,Battery,20.284479110769098,20.372260838921022,-0.0877817281519242,0.0675300907155323
135.0,Payload,20.891784163436398,20.996669178147954,-0.10488501471155587,0.0374435448981534
135.0,Structure,17.777106670767523,17.677462699797786,0.09964397096973698,0.02160463019172526
135.0,Radiator,10.734296617526013,10.604489973275804,0.12980664425020905,0.01211433802887254
135.0,Paneles,107.07205562040389,101.76538830620939,5.306667314194499,2.6628808920582716
140.0,CPU,23.965737291310404,23.80705684369798,0.15868044761242572,0.021417161390758978
140.0,Battery,20.2923589774864,20.450573186470706,-0.1582142089843046,0.06584350679760972
140.0,Payload,20.891130418158582,21.097736972496648,-0.20660655433806596,0.03791655852771566
140.0,Structure,17.716804019828317,17.6739322575595,0.04287176226881684,0.021316608349077698
140.0,Radiator,10.664391009654764,10.595909504987446,0.06848150466731795,0.011777742406134816
140.0,Paneles,109.98265203756898,104.78890379665847,5.193748240910509,2.6622810998689985
145.0,CPU,24.005556994808614,23.836009426326427,0.16954756848218722,0.020797082818062897
145.0,Battery,20.30011984143289,20.376117459764885,-0.07599761833199636,0.06344732736220422
145.0,Payload,20.889165824420218,21.11562499741774,-0.22645917299752227,0.038481877262856706
145.0,Structure,17.658983427656494,17.51373357305863,0.14524985459786421,0.02088176736803451
145.0,Radiator,10.598591729171403,10.448037453259076,0.15055427591232728,0.01161457174406483
145.0,Paneles,112.86808057326016,107.63897787901658,5.229102694243579,2.661679878074795
150.0,CPU,24.041736457972945,23.86730083689565,0.1744356210772935,0.020081837331946094
150.0,Battery,20.307769038971912,20.226687083376532,0.0810819555953799,0.060894835007452006
150.0,Payload,20.885986409239365,21.015782730687363,-0.1297963214479978,0.03831334095390106
150.0,Structure,17.603598407302343,17.51399261822752,0.08960578907482386,0.02064689560078956
150.0,Radiator,10.536619489254065,10.433163488417506,0.10345600083655881,0.011687609378128766
150.0,Paneles,115.72809188663422,110.48637389685979,5.241717989774429,2.661091781377362
155.0,CPU,24.074517935311007,24.023326982165656,0.05119095314535116,0.01932548083572639
155.0,Battery,20.315313747179005,20.390688011848624,-0.0753742646696196,0.05967153588841456
155.0,Payload,20.881684499185553,20.963281527799268,-0.08159702861371443,0.038277173961607014
155.0,Structure,17.550600295985817,17.454145960180313,0.09645433580550389,0.020330325100553964
155.0,Radiator,10.478236367303793,10.370822266989194,0.10741410031459964,0.011711142287047534
155.0,Paneles,118.56244206536644,113.54738617018182,5.0150558951846165,2.660505437441599
160.0,CPU,24.104128296512556,24.06546579754672,0.0386624989658344,0.019761093562029187
160.0,Battery,20.322760919753023,20.483050812578654,-0.1602898928256309,0.05912989649452049
160.0,Payload,20.87634762949864,20.959087023715597,-0.08273939421695786,0.03775323441206506
160.0,Structure,17.499939406048043,17.480990791430145,0.018948614617897874,0.019846273076614254
160.0,Radiator,10.42324201451271,10.350711836768596,0.07253017774411319,0.011586106258551759
160.0,Paneles,121.37089528647573,116.71416746816647,4.656727818309264,2.659894750827217
165.0,CPU,24.130786689524257,24.050585441863063,0.08020124766119352,0.01984065634040005
165.0,Battery,20.330117390482485,20.303316238866728,0.026801151615757135,0.05764277734067999
165.0,Payload,20.870060864789593,20.882367645523402,-0.012306780733808864,0.03675305974353882
165.0,Structure,17.451566132352127,17.460218077985587,-0.008651945633459945,0.019698248900310023
165.0,Radiator,10.371450098536627,10.30866646313018,0.06278363540644705,0.01139356899356619
165.0,Paneles,124.15322007127469,119.78918132990151,4.364038741373179,2.6592597437682803
170.0,CPU,24.15471101070466,24.126825173868497,0.027885836836162525,0.019847913217194778
170.0,Battery,20.337389989525775,20.51691584019602,-0.1795258506702453,0.05777750021287633
170.0,Payload,20.862909002824324,21.010607893033637,-0.1476988902093126,0.035876170960366924
170.0,Structure,17.40542973252269,17.42472405282757,-0.019294320304879875,0.019511267296379937
170.0,Radiator,10.322685894887343,10.30317541361461,0.01951048127273225,0.011154205409182067
170.0,Paneles,126.90918501363501,122.65302378463838,4.256161228996632,2.658613606234075
175.0,CPU,24.17608963482303,24.089709094572186,0.0863805402508433,0.01980117451064528
175.0,Battery,20.344585058519954,20.638350235768485,-0.293765177248531,0.05930776162162928
175.0,Payload,20.854967160998626,20.984958292826946,-0.12999113182831934,0.03616659278591246
175.0,Structure,17.36148135902016,17.343762693701194,0.017718665318966487,0.01921714636493283
175.0,Radiator,10.276815353980908,10.225515980253192,0.05129937372771565,0.011015169976885147
175.0,Paneles,129.63857734027442,125.74990970377206,3.888667636502362,2.6579773000323756
180.0,CPU,24.195114836664914,24.12275418589155,0.07236065077336207,0.019794297094460095
180.0,Battery,20.351709003639257,20.57858457507308,-0.22687557143382264,0.05934907867503158
180.0,Payload,20.846311735555787,20.741182106566384,0.10512962898940259,0.035754178572063144
180.0,Structure,17.319671913983314,17.264264447633423,0.05540746634989091,0.018752533003604722
180.0,Radiator,10.233699052782868,10.170512956922778,0.06318609586008961,0.010849479498557288
180.0,Paneles,132.34118181637587,128.47385251388386,3.86732930249201,2.657317602579116
185.0,CPU,24.21197404549264,24.04537549455017,0.16659855094246723,0.019572349948755396
185.0,Battery,20.358768146615944,20.528231524195178,-0.16946337757923402,0.05793846499393954
185.0,Payload,20.837017508271572,20.75851322794358,0.07850428032799073,0.03889272971530099
185.0,Structure,17.27995238040097,17.145953798510845,0.13399858189012548,0.018230980817422488
185.0,Radiator,10.19320602863803,10.103455954443461,0.08975007419456915,0.010607779864071899
185.0,Paneles,135.01678707983365,131.1908004974739,3.8259865823597465,2.6566801078286453
190.0,CPU,24.22682385248885,24.009788458474418,0.21703539401443095,0.01981615953751524
190.0,Battery,20.365768285595266,20.5669041034742,-0.20113581787893509,0.055764491866469416
190.0,Payload,20.82714906908808,20.728593000328658,0.09855606875942158,0.04060962379833692
190.0,Structure,17.242275002830354,17.04691563199765,0.19535937083270483,0.018116825687565334
190.0,Radiator,10.155253371837887,10.009624051072535,0.14562932076535162,0.010384040282870892
190.0,Paneles,137.66520377210117,133.58704313729072,4.078160634810445,2.65605526373299
195.0,CPU,24.239834662116664,24.05275132378796,0.18708333832870494,0.019930525196600817
195.0,Battery,20.372715453228295,20.377347682024947,-0.004632228796651816,0.053139093578941914
195.0,Payload,20.816775572986955,20.726775109128766,0.09000046385818905,0.04116251986907393
195.0,Structure,17.20659146172585,17.03852957429592,0.16806188742992845,0.017890880015132258
195.0,Radiator,10.119736640236397,9.970630343458765,0.14910629677763154,0.010205316872607681
195.0,Paneles,140.28623268042907,136.35079915060186,3.9354335298272076,2.655463500332423
200.0,CPU,24.25115815595683,24.11888445429048,0.13227370166634955,0.01984866805943115
200.0,Battery,20.379615326962607,20.387351776093112,-0.007736449130504752,0.05306845939367249
200.0,Payload,20.805959704056704,20.70472058992044,0.10123911413626274,0.040873089083160605
200.0,Structure,17.17285574166101,17.050461014150756,0.1223947275102546,0.017574728197150113
200.0,Radiator,10.086567969217526,9.957665003698366,0.1289029655191598,0.009990738640648752
200.0,Paneles,142.87969080385807,139.25745206397397,3.6222387398840965,2.6548468647466446
205.0,CPU,24.260932645001958,24.14889701597309,0.11203562902886688,0.019769600650228397
205.0,Battery,20.3864733324325,20.06295533000673,0.32351800242577156,0.051437071280657394
205.0,Payload,20.794759539349457,20.77086025475728,0.023899284592175718,0.04001724560286096
205.0,Structure,17.141023396431308,17.034505712838268,0.10651768359304015,0.017222453033247907
205.0,Radiator,10.05567195691151,9.926357514288554,0.129314442622956,0.009739423932771659
205.0,Paneles,145.44540657741146,142.1785199105811,3.2668866668303735,2.654197770425813
210.0,CPU,24.269305331282794,24.15982543875259,0.10947989253020296,0.0195110257624605
210.0,Battery,20.393295059571415,20.269899465134756,0.12339559443665848,0.056691262670635144
210.0,Payload,20.783236197871076,20.844002887416877,-0.060766689545801,0.03929046821550974
210.0,Structure,17.111048999874072,16.993841563050182,0.11720743682388957,0.01677502674768791
210.0,Radiator,10.026964380031643,9.888653720010382,0.13831066002126136,0.009474311353185109
210.0,Paneles,147.98320114976895,144.68865803452093,3.2945431152480182,2.653524623029925
215.0,CPU,24.276396954616985,24.17291461093896,0.10348234367802434,0.01908893221799003
215.0,Battery,20.400085556893316,20.104217535187615,0.2958680217057008,0.06097708298445426
215.0,Payload,20.771441385585547,20.846509950997643,-0.07506856541209572,0.038824853539114745
215.0,Structure,17.082891099944902,17.032592411381245,0.05029868856365738,0.016224435306110504
215.0,Radiator,10.00037838013003,9.8933129142996,0.10706546583043064,0.009189568823486935
215.0,Paneles,150.4929226532965,147.39516908745878,3.0977535658377064,2.6528799903393723
220.0,CPU,24.282331814936242,24.1253908916745,0.15694092326174314,0.018553871138507365
220.0,Battery,20.4068499457523,20.392210911363748,0.014639034388551408,0.06386605938136852
220.0,Payload,20.759428074847733,20.795978853535303,-0.03655077868756962,0.037884663060325965
220.0,Structure,17.05650770993816,17.01978471856637,0.03672299137178925,0.01602151667421582
220.0,Radiator,9.97584476256634,9.892696440015357,0.08314832255098281,0.008921310987003479
220.0,Paneles,152.97441559008888,150.12406476768405,2.8503508224048346,2.6522296542189148
225.0,CPU,24.287235235806122,24.122426298794608,0.16480893701151444,0.0182564518115196
225.0,Battery,20.413593362636163,20.36176576706447,0.051827595571694474,0.06953443603063517
225.0,Payload,20.747249566575817,20.776686813433912,-0.029437246858094568,0.036743778752843
225.0,Structure,17.03185668887147,17.03105568889947,0.000800999972000227,0.01567133443933231
225.0,Radiator,9.953293617276188,9.889102667117868,0.06419095015831999,0.008668501558188857
225.0,Paneles,155.42752414096083,152.6587538350484,2.768770305912426,2.6515647486959253
230.0,CPU,24.291206537271762,24.11602889737145,0.175177639900312,0.01785331362940064
230.0,Battery,20.42032037379181,20.352760934003413,0.06755943978839696,0.07076276602039389
230.0,Payload,20.734949677981604,20.753559403612257,-0.018609725630653884,0.035377626698016966
230.0,Structure,17.00889979739884,16.927259922795315,0.08163987460352473,0.015378478411366529
230.0,Radiator,9.932671810655393,9.858147816049723,0.07452399460566994,0.008412112408510404
230.0,Paneles,157.85212375375613,154.85248177217795,2.999641981578179,2.6509131200967655
235.0,CPU,24.29435310884503,24.157888474360618,0.13646463448441182,0.017357144871800585
235.0,Battery,20.427035722424648,20.287241719304063,0.13979400312058488,0.06942040828326965
235.0,Payload,20.722575169280447,20.654686842728495,0.06788832655195165,0.03388428576121853
235.0,Structure,16.98759758541007,16.722724601060918,0.26487298434915374,0.015777403339167627
235.0,Radiator,9.913921002993902,9.748977998639873,0.1649430043540292,0.008289076144464459
235.0,Paneles,160.24808017346925,157.4553065127767,2.7927736606925464,2.6131566935031914
240.0,CPU,24.29677921241182,24.181568303937354,0.11521090847446658,0.017176710573529454
240.0,Battery,20.433744071108208,20.29262777659659,0.1411162945116189,0.06715195400878742
240.0,Payload,20.71017158636829,20.69499926032978,0.01517232603850971,0.03272397345596743
240.0,Structure,16.967911174681603,16.71833526979566,0.24957590488594406,0.01814143303561396
240.0,Radiator,9.896983975360229,9.71241901626496,0.18456495909526893,0.008315942321817036
240.0,Paneles,162.61526424559588,160.08274663082943,2.532517614766448,2.611011214668423
245.0,CPU,24.298567992025312,24.118559768399564,0.1800082236257481,0.01692056209928063
245.0,Battery,20.440449576872197,20.549553059035418,-0.10910348216322063,0.06410948214127878
245.0,Payload,20.697776513766712,20.717793861114046,-0.02001734734733418,0.031690713812366475
245.0,Structure,16.949805217140295,16.712053497881584,0.23775171925871064,0.019855198555218466
245.0,Radiator,9.881813972210068,9.721898208224559,0.15991576398550933,0.008400367923831444
245.0,Paneles,164.9535769292359,162.40767659664505,2.545900332590861,2.621752545977023
250.0,CPU,24.299812077719253,24.145683906539887,0.15412817117936584,0.016933716385809764
250.0,Battery,20.447156623832996,20.187068722410515,0.26008790142248017,0.06532371703612025
250.0,Payload,20.6854311121902,20.81958216071871,-0.13415104852850845,0.030613541747327368
250.0,Structure,16.933242778994554,16.711457787171696,0.22178499182285805,0.021122701751398913
250.0,Radiator,9.868359537919503,9.702087859760297,0.1662716781592053,0.008722094923484797
250.0,Paneles,167.26290565667102,164.8463072699223,2.416598386748717,2.598604157631138
255.0,CPU,24.300597076720067,24.138573636476224,0.16202344024384274,0.01683559695840414
255.0,Battery,20.45386941038322,20.4039570436845,0.049912366698720234,0.07390678021473551
255.0,Payload,20.673173794097806,20.869925049993753,-0.196751255895947,0.030577819383479487
255.0,Structure,16.918188215021416,16.690872710128986,0.2273155048924309,0.021855525924679087
255.0,Radiator,9.856571692152386,9.669794821721837,0.18677687043054902,0.008986072899178835
255.0,Paneles,169.54314983679853,167.13346336402623,2.4096864727723073,2.5693186092963973
260.0,CPU,24.300993109614637,24.126368597037867,0.17462451257677003,0.016582345765327727
260.0,Battery,20.460591731024465,20.46324267928435,-0.0026509482598839895,0.08042244098590098
260.0,Payload,20.66103694391626,20.773751306964698,-0.11271436304843974,0.030520642544174036
260.0,Structure,16.90460868465709,16.725399903794255,0.17920878086283665,0.02216017878394703
260.0,Radiator,9.84640723627723,9.657939397798316,0.18846783847891402,0.009210486491681899
260.0,Paneles,171.7942346577608,169.24632890549475,2.547905752266047,2.5186086592045758
265.0,CPU,24.301079323326974,24.177547902970446,0.12353142035652809,0.016238155498859846
265.0,Battery,20.4673276156646,20.313898330259576,0.15342928540502498,0.08211784867596296
265.0,Payload,20.649056459491135,20.803915801858352,-0.15485934236721732,0.030497824993302478
265.0,Structure,16.892469712651575,16.7783489131927,0.11412079945887399,0.022718395648993393
265.0,Radiator,9.837819601815227,9.695977483217291,0.1418421185979355,0.009471022145657357
265.0,Paneles,174.01607028235162,171.89982962862007,2.116240653731552,2.440399820063438
270.0,CPU,24.300919419773663,24.232125106344768,0.06879431342889575,0.01596326269566299
270.0,Battery,20.47408064231007,20.220502141448492,0.25357850086157896,0.08275816013844041
270.0,Payload,20.637261961375486,20.695768499373855,-0.05850653799836891,0.030155640857231936
270.0,Structure,16.88173969360861,16.785993504841883,0.09574618876672503,0.022974322133461247
270.0,Radiator,9.830767286889511,9.702050414928749,0.1287168719607621,0.009710986977106421
