Tick,Hour,In_Eclipse,CPU_Time_ms,CPU_Utilization_Pct,RAM_Used_KB,Watchdog_Resets
350,0.9722222222222222,0,6.089172182963534,0.060891721829635335,320.0,1
360,1.0,0,7.698372896535055,0.07698372896535055,320.0,1
370,1.0277777777777777,0,6.278937038291618,0.06278937038291618,320.0,1
380,1.0555555555555556,0,6.8069205377773105,0.06806920537777311,320.0,1
390,1.0833333333333333,0,8.245267904911607,0.08245267904911607,320.0,1
400,1.1111111111111112,0,72.45481604849176,0.7245481604849177,320.0,2
410,1.1388888888888888,0,6.433284697583697,0.06433284697583697,320.0,2
420,1.1666666666666667,0,8.288899113283414,0.08288899113283413,320.0,2
430,1.1944444444444444,0,6.3930500222862365,0.06393050022286237,320.0,2
440,1.2222222222222223,0,6.567582652131138,0.06567582652131139,320.0,2
450,1.25,0,8.626326813916988,0.08626326813916989,320.0,2
460,1.2777777777777777,0,6.171349881203398,0.06171349881203397,320.0,2
470,1.3055555555555556,0,6.623568554829333,0.06623568554829333,320.0,2
480,1.3333333333333333,0,8.240375827159452,0.08240375827159453,320.0,2
490,1.3611111111111112,0,6.453701958269745,0.06453701958269745,320.0,2
500,1.3888888888888888,0,6.598107541753248,0.06598107541753248,320.0,2
510,1.4166666666666667,0,7.513106028917772,0.07513106028917771,320.0,2
520,1.4444444444444444,0,6.714098507690736,0.06714098507690736,320.0,2
530,1.4722222222222223,0,6.400291988705542,0.06400291988705542,320.0,2
540,1.5,1,10.210986703050551,0.10210986703050552,320.0,2
550,1.5277777777777777,1,9.005581856754649,0.09005581856754649,320.0,2
560,1.5555555555555556,1,8.717493516711425,0.08717493516711425,320.0,2
570,1.5833333333333333,1,11.845388786797406,0.11845388786797405,320.0,2
580,1.6111111111111112,1,8.537391721733018,0.08537391721733019,320.0,2
590,1.6388888888888888,1,8.26223263981203,0.0826223263981203,320.0,2
600,1.6666666666666667,1,10.69474992675863,0.10694749926758632,320.0,2
610,1.6944444444444444,1,8.610424870106263,0.08610424870106263,320.0,2
620,1.7222222222222223,1,8.440716450315424,0.08440716450315425,320.0,2
630,1.75,1,10.298711821288792,0.10298711821288792,320.0,2
640,1.7777777777777777,1,8.088281873271706,0.08088281873271706,320.0,2
650,1.8055555555555556,1,8.465577275054516,0.08465577275054516,320.0,2
660,1.8333333333333333,1,10.44431597718465,0.1044431597718465,320.0,2
670,1.8611111111111112,1,8.156648618628987,0.08156648618628987,320.0,2
680,1.8888888888888888,1,8.36081427810713,0.0836081427810713,320.0,2
690,1.9166666666666667,1,10.147503917650027,0.10147503917650029,320.0,2
700,1.9444444444444444,1,8.381398990257136,0.08381398990257136,320.0,2
710,1.9722222222222223,1,7.591793899005973,0.07591793899005973,320.0,2
720,2.0,1,10.434335592349143,0.10434335592349143,320.0,2
730,2.0277777777777777,1,8.369580983553167,0.08369580983553167,320.0,2
740,2.0555555555555554,1,8.755083171425383,0.08755083171425383,320.0,2
750,2.0833333333333335,0,8.012189258535589,0.08012189258535589,320.0,2
760,2.111111111111111,0,6.445640749677898,0.06445640749677897,320.0,2
770,2.138888888888889,0,6.679043575165884,0.06679043575165884,320.0,2
780,2.1666666666666665,0,8.143504795836806,0.08143504795836806,320.0,2
790,2.1944444444444446,0,6.359775362996778,0.0635977536299678,320.0,2
800,2.2222222222222223,0,6.432821178140879,0.06432821178140878,320.0,2
810,2.25,0,8.349958096327835,0.08349958096327835,320.0,2
820,2.2777777777777777,0,6.537422512985259,0.0653742251298526,320.0,2
830,2.3055555555555554,0,6.778998455819442,0.06778998455819442,320.0,2
840,2.3333333333333335,0,8.025444705101785,0.08025444705101785,320.0,2
850,2.361111111111111,0,6.827785196997734,0.06827785196997735,320.0,2
860,2.388888888888889,0,6.5743372429403015,0.06574337242940302,320.0,2
870,2.4166666666666665,0,8.112401987212388,0.08112401987212389,320.0,2
880,2.4444444444444446,0,6.717273978837152,0.06717273978837153,320.0,3
890,2.4722222222222223,0,6.783156502203018,0.06783156502203017,320.0,3
900,2.5,0,7.833260682772195,0.07833260682772196,320.0,3
910,2.5277777777777777,0,6.665612470383122,0.06665612470383123,320.0,3
920,2.5555555555555554,0,6.46984138029433,0.0646984138029433,320.0,3
930,2.5833333333333335,0,7.996342121445901,0.07996342121445901,320.0,3
940,2.611111111111111,0,59.39036980976088,0.5939036980976088,320.0,4
950,2.638888888888889,0,6.519492082777232,0.06519492082777231,320.0,4
960,2.6666666666666665,0,40.3930567792802,0.403930567792802,320.0,4
970,2.6944444444444446,0,6.438565645017495,0.06438565645017495,320.0,4
980,2.7222222222222223,0,6.910417085448749,0.06910417085448749,320.0,4
990,2.75,0,8.138127048384844,0.08138127048384844,320.0,4
1000,2.7777777777777777,0,6.522053699866126,0.06522053699866125,320.0,4
1010,2.8055555555555554,0,6.8898283798080975,0.06889828379808097,320.0,4
1020,2.8333333333333335,0,8.451631106268838,0.08451631106268839,320.0,4
1030,2.861111111111111,0,6.776300929572503,0.06776300929572503,320.0,4
1040,2.888888888888889,0,5.970069850801886,0.05970069850801886,320.0,4
1050,2.9166666666666665,0,20.839308837844673,0.20839308837844675,320.0,4
1060,2.9444444444444446,0,6.204936334597847,0.06204936334597847,320.0,4
1070,2.9722222222222223,0,7.102179777315128,0.07102179777315128,320.0,4
1080,3.0,1,10.276811479953698,0.10276811479953697,320.0,4
1090,3.0277777777777777,1,7.879611302745484,0.07879611302745484,320.0,4
1100,3.0555555555555554,1,8.494923959825748,0.08494923959825747,320.0,4
1110,3.0833333333333335,1,10.528012294994832,0.10528012294994833,320.0,4
1120,3.111111111111111,1,7.758723371730893,0.07758723371730893,320.0,4
1130,3.138888888888889,1,8.658693014131153,0.08658693014131152,320.0,4
1140,3.1666666666666665,1,11.25996653349254,0.11259966533492541,320.0,4
1150,3.1944444444444446,1,8.637877768643573,0.08637877768643573,320.0,4
1160,3.2222222222222223,1,8.377493279848768,0.08377493279848768,320.0,4
1170,3.25,1,9.104880154019263,0.09104880154019263,320.0,4
1180,3.2777777777777777,1,9.027173820051917,0.09027173820051917,320.0,4
1190,3.3055555555555554,1,65.41554915160427,0.6541554915160427,320.0,5
1200,3.3333333333333335,1,9.953821436209388,0.09953821436209388,320.0,5
1210,3.361111111111111,1,8.28495279256455,0.0828495279256455,320.0,5
1220,3.388888888888889,1,8.040999085801332,0.08040999085801331,320.0,5
1230,3.4166666666666665,1,10.52310032531772,0.1052310032531772,320.0,5
1240,3.4444444444444446,1,8.216025170023606,0.08216025170023605,320.0,5
1250,3.4722222222222223,1,8.649380282485161,0.08649380282485161,320.0,5
1260,3.5,1,10.24450085179321,0.10244500851793212,320.0,5
1270,3.5277777777777777,1,8.80663534662359,0.08806635346623591,320.0,5
1280,3.5555555555555554,1,7.779987055909321,0.07779987055909321,320.0,5
1290,3.5833333333333335,0,8.552561188277886,0.08552561188277887,320.0,5
1300,3.611111111111111,0,7.178026192599755,0.07178026192599754,320.0,5
1310,3.638888888888889,0,5.987602647828401,0.059876026478284,320.0,5
1320,3.6666666666666665,0,7.4349645321750994,0.07434964532175099,320.0,5
1330,3.6944444444444446,0,7.0137562784044025,0.07013756278404402,320.0,5
1340,3.7222222222222223,0,6.343216821263871,0.06343216821263871,320.0,5
1350,3.75,0,7.86226504225492,0.07862265042254919,320.0,5
1360,3.7777777777777777,0,6.408675563313461,0.06408675563313461,320.0,5
1370,3.8055555555555554,0,6.482465333513749,0.06482465333513748,320.0,5
1380,3.8333333333333335,0,60.247361685359415,0.6024736168535941,320.0,6
1390,3.861111111111111,0,6.5440437432661405,0.0654404374326614,320.0,6
1400,3.888888888888889,0,6.535723979051484,0.06535723979051485,320.0,6
1410,3.9166666666666665,0,7.974632836800493,0.07974632836800492,320.0,6
1420,3.9444444444444446,0,6.4761472866868175,0.06476147286686817,320.0,6
1430,3.9722222222222223,0,5.813515092290464,0.058135150922904645,320.0,6
1440,4.0,0,7.99879966707889,0.0799879966707889,320.0,6
1450,4.027777777777778,0,6.244580800318046,0.06244580800318046,320.0,6
1460,4.055555555555555,0,6.2510062180972445,0.06251006218097245,320.0,6
1470,4.083333333333333,0,7.825818677576875,0.07825818677576875,320.0,6
1480,4.111111111111111,0,6.293984824106122,0.06293984824106122,320.0,6
1490,4.138888888888889,0,6.533620097465663,0.06533620097465663,320.0,6
1500,4.166666666666667,0,8.219738922748125,0.08219738922748125,320.0,6
1510,4.194444444444445,0,6.485145139190546,0.06485145139190547,320.0,6
1520,4.222222222222222,0,6.494693532311606,0.06494693532311606,320.0,6
1530,4.25,0,8.524100393981858,0.08524100393981857,320.0,6
1540,4.277777777777778,0,6.010760018360119,0.06010760018360119,320.0,6
1550,4.305555555555555,0,6.433380979029649,0.0643338097902965,320.0,6
1560,4.333333333333333,0,16.705034511946007,0.16705034511946007,320.0,6
1570,4.361111111111111,0,6.701295950399106,0.06701295950399105,320.0,6
1580,4.388888888888889,0,6.484641698718723,0.06484641698718722,320.0,6
1590,4.416666666666667,0,8.540155939832644,0.08540155939832644,320.0,6
1600,4.444444444444445,0,6.49609828941589,0.0649609828941589,320.0,6
1610,4.472222222222222,0,6.500264475796255,0.06500264475796255,320.0,6
1620,4.5,1,10.466988638628543,0.10466988638628542,320.0,6
1630,4.527777777777778,1,8.432581880571872,0.08432581880571871,320.0,6
1640,4.555555555555555,1,9.02856338251676,0.09028563382516759,320.0,6
1650,4.583333333333333,1,10.3631714966372,0.103631714966372,320.0,6
1660,4.611111111111111,1,9.009106591639242,0.09009106591639242,320.0,6
1670,4.638888888888889,1,8.793268362402799,0.08793268362402798,320.0,6
1680,4.666666666666667,1,21.136394848287814,0.21136394848287812,320.0,6
1690,4.694444444444445,1,8.36705841443958,0.0836705841443958,320.0,6
1700,4.722222222222222,1,8.731312447054137,0.08731312447054136,320.0,6
1710,4.75,1,17.190097130619503,0.17190097130619503,320.0,6
1720,4.777777777777778,1,8.806601029429222,0.08806601029429222,320.0,6
1730,4.805555555555555,1,8.233761617144998,0.08233761617144998,320.0,6
1740,4.833333333333333,1,9.640585663515353,0.09640585663515353,320.0,6
1750,4.861111111111111,1,7.991689080834755,0.07991689080834755,320.0,6
1760,4.888888888888889,1,7.734692807540561,0.07734692807540561,320.0,6
1770,4.916666666666667,1,11.354649147219696,0.11354649147219698,320.0,6
1780,4.944444444444445,1,8.83137681257213,0.0883137681257213,320.0,6
1790,4.972222222222222,1,8.495229515151042,0.08495229515151043,320.0,6
1800,5.0,1,10.100148703232477,0.10100148703232478,320.0,6
1810,5.027777777777778,1,8.29233195570383,0.0829233195570383,320.0,6
1820,5.055555555555555,1,8.044539631317658,0.08044539631317657,320.0,6
1830,5.083333333333333,0,7.442496261503142,0.07442496261503143,320.0,6
1840,5.111111111111111,0,6.122321493388659,0.06122321493388659,320.0,6
1850,5.138888888888889,0,6.898645431807479,0.06898645431807479,320.0,6
1860,5.166666666666667,0,7.7485452972112405,0.0774854529721124,320.0,6
1870,5.194444444444445,0,6.376970758858453,0.06376970758858454,320.0,6
1880,5.222222222222222,0,6.659672727509034,0.06659672727509033,320.0,6
1890,5.25,0,8.179898085119731,0.08179898085119731,320.0,6
1900,5.277777777777778,0,6.43458268856432,0.06434582688564319,320.0,6
1910,5.305555555555555,0,20.078461470183417,0.20078461470183417,320.0,6
1920,5.333333333333333,0,7.553790285065091,0.0755379028506509,320.0,6
1930,5.361111111111111,0,6.4229053920812635,0.06422905392081264,320.0,6
1940,5.388888888888889,0,6.470843405508624,0.06470843405508624,320.0,7
1950,5.416666666666667,0,8.273566258428087,0.08273566258428088,320.0,7
1960,5.444444444444445,0,6.5501712290341985,0.06550171229034199,320.0,7
1970,5.472222222222222,0,6.682825906430132,0.06682825906430132,320.0,7
1980,5.5,0,7.9652511916235404,0.0796525119162354,320.0,7
1990,5.527777777777778,0,6.34349449549653,0.06343494495496531,320.0,7
2000,5.555555555555555,0,6.800350623947738,0.06800350623947737,320.0,7
2010,5.583333333333333,0,8.732507098685243,0.08732507098685244,320.0,7
2020,5.611111111111111,0,6.119120891113724,0.06119120891113724,320.0,7
2030,5.638888888888889,0,6.392204590264722,0.06392204590264722,320.0,7
2040,5.666666666666667,0,7.4117175708097855,0.07411717570809785,320.0,7
2050,5.694444444444445,0,6.515553708726101,0.065155537087261,320.0,7
2060,5.722222222222222,0,52.659683482945056,0.5265968348294505,320.0,8
2070,5.75,0,8.049336373563316,0.08049336373563315,320.0,8
2080,5.777777777777778,0,6.710642685312205,0.06710642685312206,320.0,8
2090,5.805555555555555,0,6.728766715569549,0.0672876671556955,320.0,8
2100,5.833333333333333,0,8.155538579723345,0.08155538579723344,320.0,8
2110,5.861111111111111,0,6.310317048465349,0.06310317048465348,320.0,8
2120,5.888888888888889,0,6.609247733690126,0.06609247733690127,320.0,8
2130,5.916666666666667,0,7.931087847515937,0.07931087847515937,320.0,8
2140,5.944444444444445,0,6.8829405760207045,0.06882940576020705,320.0,8
2150,5.972222222222222,0,6.253731457123319,0.06253731457123318,320.0,8
2160,6.0,1,9.857581167451368,0.09857581167451368,320.0,8
2170,6.027777777777778,1,8.616905841314152,0.08616905841314151,320.0,8
2180,6.055555555555555,1,8.559782160217242,0.08559782160217243,320.0,8
2190,6.083333333333333,1,10.08645465370244,0.1008645465370244,320.0,8
2200,6.111111111111111,1,8.65202195101661,0.08652021951016611,320.0,8
2210,6.138888888888889,1,8.711884174780685,0.08711884174780686,320.0,8
2220,6.166666666666667,1,10.351466952398239,0.10351466952398239,320.0,8
2230,6.194444444444445,1,8.748418734728602,0.08748418734728602,320.0,8
2240,6.222222222222222,1,8.953375486426694,0.08953375486426693,320.0,8
2250,6.25,1,11.052625114880739,0.11052625114880738,320.0,8
2260,6.277777777777778,1,8.027178868827356,0.08027178868827356,320.0,8
2270,6.305555555555555,1,8.241354562352363,0.08241354562352364,320.0,8
2280,6.333333333333333,1,10.799481901143489,0.10799481901143489,320.0,8
2290,6.361111111111111,1,8.612592503453685,0.08612592503453685,320.0,8
2300,6.388888888888889,1,8.621314902777515,0.08621314902777515,320.0,8
2310,6.416666666666667,1,10.734506432171017,0.10734506432171016,320.0,8
2320,6.444444444444445,1,17.460141937526366,0.17460141937526366,320.0,8
2330,6.472222222222222,1,8.085193514618037,0.08085193514618037,320.0,8
2340,6.5,1,10.473744266524719,0.10473744266524718,320.0,8
2350,6.527777777777778,1,9.319279547350652,0.0931927954735065,320.0,8
2360,6.555555555555555,1,8.611283766985101,0.086112837669851,320.0,8
2370,6.583333333333333,0,8.206992013346769,0.08206992013346769,320.0,8
2380,6.611111111111111,0,6.3471885974368565,0.06347188597436856,320.0,8
2390,6.638888888888889,0,6.541473011113229,0.06541473011113229,320.0,8
2400,6.666666666666667,0,8.301324842087016,0.08301324842087016,320.0,8
2410,6.694444444444445,0,7.005719763072468,0.07005719763072468,320.0,8
2420,6.722222222222222,0,6.839871682255044,0.06839871682255044,320.0,8
2430,6.75,0,8.548648862228426,0.08548648862228427,320.0,8
2440,6.777777777777778,0,6.596318361454557,0.06596318361454558,320.0,8
2450,6.805555555555555,0,6.410347527577133,0.06410347527577133,320.0,8
2460,6.833333333333333,0,8.299659150712403,0.08299659150712402,320.0,8
2470,6.861111111111111,0,6.377279485009461,0.06377279485009461,320.0,8
2480,6.888888888888889,0,6.482274418542188,0.06482274418542189,320.0,8
2490,6.916666666666667,0,8.352235854629372,0.08352235854629372,320.0,8
2500,6.944444444444445,0,6.448035101721166,0.06448035101721165,320.0,8
2510,6.972222222222222,0,6.321290874947163,0.06321290874947162,320.0,8
2520,7.0,0,7.8225875753738965,0.07822587575373896,320.0,8
2530,7.027777777777778,0,6.799954753632271,0.0679995475363227,320.0,8
2540,7.055555555555555,0,5.770636028592735,0.05770636028592735,320.0,8
2550,7.083333333333333,0,7.837013881163206,0.07837013881163206,320.0,8
2560,7.111111111111111,0,6.131123394118475,0.061311233941184755,320.0,8
2570,7.138888888888889,0,6.849492226453656,0.06849492226453656,320.0,8
2580,7.166666666666667,0,7.547396148567704,0.07547396148567703,320.0,8
2590,7.194444444444445,0,6.522163867731593,0.06522163867731594,320.0,8
2600,7.222222222222222,0,6.707028930639112,0.06707028930639111,320.0,8
2610,7.25,0,8.294845811880661,0.0829484581188066,320.0,8
2620,7.277777777777778,0,6.80513473996678,0.06805134739966781,320.0,8
2630,7.305555555555555,0,6.6527449826780405,0.06652744982678041,320.0,8
2640,7.333333333333333,0,7.73143427242968,0.0773143427242968,320.0,8
2650,7.361111111111111,0,6.537603913937266,0.06537603913937266,320.0,8
2660,7.388888888888889,0,5.924762870824393,0.05924762870824393,320.0,8
2670,7.416666666666667,0,8.394334475316018,0.08394334475316019,320.0,8
2680,7.444444444444445,0,6.48973722095349,0.0648973722095349,320.0,8
2690,7.472222222222222,0,6.631279623349202,0.06631279623349202,320.0,8
2700,7.5,1,9.859062344820694,0.09859062344820696,320.0,8
2710,7.527777777777778,1,8.116492721276973,0.08116492721276973,320.0,8
2720,7.555555555555555,1,8.450364985809074,0.08450364985809074,320.0,8
2730,7.583333333333333,1,10.487705091533117,0.10487705091533116,320.0,8
2740,7.611111111111111,1,8.785056437416866,0.08785056437416866,320.0,8
2750,7.638888888888889,1,8.653361302059178,0.08653361302059179,320.0,8
2760,7.666666666666667,1,11.211729583002247,0.11211729583002247,320.0,8
2770,7.694444444444445,1,8.15482100220612,0.0815482100220612,320.0,8
2780,7.722222222222222,1,8.4367752258652,0.08436775225865199,320.0,8
2790,7.75,1,11.519595671580518,0.11519595671580518,320.0,8
2800,7.777777777777778,1,8.640722817856657,0.08640722817856658,320.0,8
2810,7.805555555555555,1,21.081400804291317,0.21081400804291317,320.0,8
2820,7.833333333333333,1,10.364909005876962,0.10364909005876961,320.0,8
2830,7.861111111111111,1,8.780603031504754,0.08780603031504754,320.0,8
2840,7.888888888888889,1,8.720444814621953,0.08720444814621953,320.0,8
2850,7.916666666666667,1,10.389493571318118,0.10389493571318117,320.0,8
2860,7.944444444444445,1,8.64617744968586,0.0864617744968586,320.0,8
2870,7.972222222222222,1,8.374695839114406,0.08374695839114406,320.0,9
2880,8.0,1,10.839601526744211,0.10839601526744212,320.0,9
2890,8.027777777777779,1,7.910020583404751,0.0791002058340475,320.0,9
2900,8.055555555555555,1,8.064651182632389,0.08064651182632389,320.0,9
2910,8.083333333333334,0,8.20792589355947,0.0820792589355947,320.0,9
2920,8.11111111111111,0,6.610772543656675,0.06610772543656675,320.0,9
2930,8.13888888888889,0,6.089932303635787,0.060899323036357866,320.0,9
2940,8.166666666666666,0,8.400465879667989,0.08400465879667988,320.0,9
2950,8.194444444444445,0,17.915087517233438,0.17915087517233438,320.0,9
2960,8.222222222222221,0,6.7538145226116715,0.06753814522611672,320.0,9
2970,8.25,0,7.938965330998223,0.07938965330998222,320.0,9
2980,8.277777777777779,0,6.656917192604576,0.06656917192604575,320.0,9
2990,8.305555555555555,0,6.283625398034074,0.06283625398034075,320.0,9
3000,8.333333333333334,0,8.038025887289338,0.08038025887289338,320.0,9
3010,8.36111111111111,0,6.513655377922397,0.06513655377922398,320.0,9
3020,8.38888888888889,0,6.7580524786341964,0.06758052478634195,320.0,9
3030,8.416666666666666,0,8.316636498368217,0.08316636498368217,320.0,9
3040,8.444444444444445,0,7.0536753175409,0.070536753175409,320.0,9
3050,8.472222222222221,0,6.93123606579312,0.0693123606579312,320.0,9
3060,8.5,0,8.225831368319959,0.0822583136831996,320.0,9
3070,8.527777777777779,0,6.409671923043936,0.06409671923043936,320.0,9
3080,8.555555555555555,0,6.648655593937111,0.06648655593937111,320.0,9
3090,8.583333333333334,0,8.234692966902337,0.08234692966902336,320.0,9
3100,8.61111111111111,0,6.373958450942572,0.06373958450942571,320.0,9
3110,8.63888888888889,0,6.745130245255819,0.06745130245255819,320.0,10
3120,8.666666666666666,0,7.749246427280479,0.07749246427280479,320.0,10
3130,8.694444444444445,0,6.649508742981329,0.06649508742981329,320.0,10
3140,8.722222222222221,0,6.1075896917806,0.061075896917805995,320.0,10
3150,8.75,0,8.514820509901844,0.08514820509901844,320.0,10
3160,8.777777777777779,0,5.93515258032356,0.0593515258032356,320.0,10
3170,8.805555555555555,0,6.3754343370105495,0.06375434337010549,320.0,10
3180,8.833333333333334,0,8.508587256045633,0.08508587256045633,320.0,10
3190,8.86111111111111,0,6.708024002751229,0.0670802400275123,320.0,10
3200,8.88888888888889,0,6.293072066853311,0.06293072066853311,320.0,10
3210,8.916666666666666,0,7.561895989767713,0.07561895989767713,320.0,10
3220,8.944444444444445,0,6.962063778469383,0.06962063778469384,320.0,10
3230,8.972222222222221,0,6.491656758889981,0.06491656758889981,320.0,10
3240,9.0,1,10.318641619079788,0.10318641619079788,320.0,10
3250,9.027777777777779,1,8.376787715449744,0.08376787715449745,320.0,10
3260,9.055555555555555,1,8.588541560427522,0.08588541560427522,320.0,10
3270,9.083333333333334,1,10.675589441789091,0.1067558944178909,320.0,10
3280,9.11111111111111,1,8.603961105834145,0.08603961105834146,320.0,10
3290,9.13888888888889,1,7.9129683907688335,0.07912968390768833,320.0,10
3300,9.166666666666666,1,9.70965431832334,0.0970965431832334,320.0,10
3310,9.194444444444445,1,8.697726022539243,0.08697726022539243,320.0,10
3320,9.222222222222221,1,8.790548539373544,0.08790548539373544,320.0,10
3330,9.25,1,10.752923139038762,0.10752923139038763,320.0,10
3340,9.277777777777779,1,8.427637600783878,0.08427637600783879,320.0,11
3350,9.305555555555555,1,8.879788116311715,0.08879788116311715,320.0,11
3360,9.333333333333334,1,23.738662349894206,0.23738662349894205,320.0,11
3370,9.36111111111111,1,8.742269268815797,0.08742269268815797,320.0,11
3380,9.38888888888889,1,8.298495893716641,0.08298495893716641,320.0,11
3390,9.416666666666666,1,9.649126618944507,0.09649126618944506,320.0,11
3400,9.444444444444445,1,8.310591296990347,0.08310591296990347,320.0,11
3410,9.472222222222221,1,8.148346262949742,0.08148346262949742,320.0,11
3420,9.5,1,10.839556093761146,0.10839556093761146,320.0,11
3430,9.527777777777779,1,8.25219695731181,0.0825219695731181,320.0,11
3440,9.555555555555555,1,8.350701423835421,0.0835070142383542,320.0,11
3450,9.583333333333334,0,7.514230360056306,0.07514230360056307,320.0,11
3460,9.61111111111111,0,6.965480659160941,0.06965480659160941,320.0,11
3470,9.63888888888889,0,6.679337850056877,0.06679337850056877,320.0,11
3480,9.666666666666666,0,8.58093929917322,0.08580939299173221,320.0,11
3490,9.694444444444445,0,6.496214213680348,0.06496214213680349,320.0,11
3500,9.722222222222221,0,6.076555517186854,0.06076555517186854,320.0,11
3510,9.75,0,7.450346825557238,0.07450346825557239,320.0,11
3520,9.777777777777779,0,6.9973857211785795,0.0699738572117858,320.0,11
3530,9.805555555555555,0,6.6640373659593255,0.06664037365959326,320.0,11
3540,9.833333333333334,0,7.984199933324974,0.07984199933324974,320.0,11
3550,9.86111111111111,0,6.313859016762349,0.06313859016762349,320.0,11
3560,9.88888888888889,0,6.5038124321449855,0.06503812432144986,320.0,11
3570,9.916666666666666,0,8.25348751466702,0.0825348751466702,320.0,11
3580,9.944444444444445,0,6.613632585239049,0.0661363258523905,320.0,11
3590,9.972222222222221,0,6.317052618697209,0.0631705261869721,320.0,11
3600,10.0,0,8.10316878023895,0.0810316878023895,320.0,11
3610,10.027777777777779,0,6.117801569691251,0.06117801569691251,320.0,11
3620,10.055555555555555,0,6.378046797431019,0.0637804679743102,320.0,11
3630,10.083333333333334,0,8.499209023523413,0.08499209023523413,320.0,11
3640,10.11111111111111,0,6.309902273068205,0.06309902273068205,320.0,11
3650,10.13888888888889,0,6.5661980406850695,0.0656619804068507,320.0,11
3660,10.166666666666666,0,22.80627062594417,0.2280627062594417,320.0,11
3670,10.194444444444445,0,6.176079755267463,0.061760797552674634,320.0,11
3680,10.222222222222221,0,62.001462503365275,0.6200146250336528,320.0,12
3690,10.25,0,7.518320493486203,0.07518320493486202,320.0,12
3700,10.277777777777779,0,18.743696107382753,0.18743696107382754,320.0,12
3710,10.305555555555555,0,6.639774373603048,0.06639774373603048,320.0,12
3720,10.333333333333334,0,8.202147477825518,0.08202147477825518,320.0,12
3730,10.36111111111111,0,6.2343830069563175,0.06234383006956317,320.0,12
3740,10.38888888888889,0,5.902907491838381,0.05902907491838381,320.0,12
3750,10.416666666666666,0,8.032301654316859,0.08032301654316859,320.0,12
3760,10.444444444444445,0,7.000787116977241,0.07000787116977242,320.0,12
3770,10.472222222222221,0,6.527276089801194,0.06527276089801193,320.0,12
3780,10.5,1,11.152766725149768,0.11152766725149768,320.0,12
3790,10.527777777777779,1,47.435967621581725,0.47435967621581726,320.0,12
3800,10.555555555555555,1,8.403033276183729,0.08403033276183729,320.0,12
3810,10.583333333333334,1,22.758836687817897,0.22758836687817896,320.0,12
3820,10.61111111111111,1,8.897812795869473,0.08897812795869472,320.0,12
3830,10.63888888888889,1,7.883562503619061,0.0788356250361906,320.0,12
3840,10.666666666666666,1,15.783632500359944,0.15783632500359945,320.0,12
3850,10.694444444444445,1,9.1314314304155,0.091314314304155,320.0,12
3860,10.722222222222221,1,8.53465740497769,0.0853465740497769,320.0,12
3870,10.75,1,10.950846184888753,0.10950846184888754,320.0,12
3880,10.777777777777779,1,7.96015509604639,0.0796015509604639,320.0,12
