time_seconds,cycle,phase,pressure_torr,shroud_temp,node_id,measured_temp
835.0,1,HOT_RAMP,1.000000e-06,-60.00,3,-66.819
835.0,1,HOT_RAMP,1.000000e-06,-60.00,4,-61.173
835.0,1,HOT_RAMP,1.000000e-06,-60.00,5,-69.635
835.0,1,HOT_RAMP,1.000000e-06,-60.00,6,-84.861
840.0,1,HOT_RAMP,1.000000e-06,-57.50,1,-83.208
840.0,1,HOT_RAMP,1.000000e-06,-57.50,2,-73.347
840.0,1,HOT_RAMP,1.000000e-06,-57.50,3,-63.807
840.0,1,HOT_RAMP,1.000000e-06,-57.50,4,-58.467
840.0,1,HOT_RAMP,1.000000e-06,-57.50,5,-66.449
840.0,1,HOT_RAMP,1.000000e-06,-57.50,6,-80.978
845.0,1,HOT_RAMP,1.000000e-06,-55.00,1,-79.643
845.0,1,HOT_RAMP,1.000000e-06,-55.00,2,-69.695
845.0,1,HOT_RAMP,1.000000e-06,-55.00,3,-60.930
845.0,1,HOT_RAMP,1.000000e-06,-55.00,4,-55.862
845.0,1,HOT_RAMP,1.000000e-06,-55.00,5,-63.367
845.0,1,HOT_RAMP,1.000000e-06,-55.00,6,-77.092
850.0,1,HOT_RAMP,1.000000e-06,-52.50,1,-76.015
850.0,1,HOT_RAMP,1.000000e-06,-52.50,2,-66.223
850.0,1,HOT_RAMP,1.000000e-06,-52.50,3,-57.994
850.0,1,HOT_RAMP,1.000000e-06,-52.50,4,-53.182
850.0,1,HOT_RAMP,1.000000e-06,-52.50,5,-60.361
850.0,1,HOT_RAMP,1.000000e-06,-52.50,6,-73.316
855.0,1,HOT_RAMP,1.000000e-06,-50.00,1,-72.298
855.0,1,HOT_RAMP,1.000000e-06,-50.00,2,-62.721
855.0,1,HOT_RAMP,1.000000e-06,-50.00,3,-55.142
855.0,1,HOT_RAMP,1.000000e-06,-50.00,4,-50.515
855.0,1,HOT_RAMP,1.000000e-06,-50.00,5,-57.311
855.0,1,HOT_RAMP,1.000000e-06,-50.00,6,-69.467
860.0,1,HOT_RAMP,1.000000e-06,-47.50,1,-68.576
860.0,1,HOT_RAMP,1.000000e-06,-47.50,2,-59.395
860.0,1,HOT_RAMP,1.000000e-06,-47.50,3,-52.302
860.0,1,HOT_RAMP,1.000000e-06,-47.50,4,-48.000
860.0,1,HOT_RAMP,1.000000e-06,-47.50,5,-54.356
860.0,1,HOT_RAMP,1.000000e-06,-47.50,6,-65.748
865.0,1,HOT_RAMP,1.000000e-06,-45.00,1,-64.848
865.0,1,HOT_RAMP,1.000000e-06,-45.00,2,-56.081
865.0,1,HOT_RAMP,1.000000e-06,-45.00,3,-49.402
865.0,1,HOT_RAMP,1.000000e-06,-45.00,4,-45.264
865.0,1,HOT_RAMP,1.000000e-06,-45.00,5,-51.364
865.0,1,HOT_RAMP,1.000000e-06,-45.00,6,-62.110
870.0,1,HOT_RAMP,1.000000e-06,-42.50,1,-61.290
870.0,1,HOT_RAMP,1.000000e-06,-42.50,2,-52.893
870.0,1,HOT_RAMP,1.000000e-06,-42.50,3,-46.593
870.0,1,HOT_RAMP,1.000000e-06,-42.50,4,-42.610
870.0,1,HOT_RAMP,1.000000e-06,-42.50,5,-48.462
870.0,1,HOT_RAMP,1.000000e-06,-42.50,6,-58.527
875.0,1,HOT_RAMP,1.000000e-06,-40.00,1,-57.752
875.0,1,HOT_RAMP,1.000000e-06,-40.00,2,-49.726
875.0,1,HOT_RAMP,1.000000e-06,-40.00,3,-43.878
875.0,1,HOT_RAMP,1.000000e-06,-40.00,4,-40.080
875.0,1,HOT_RAMP,1.000000e-06,-40.00,5,-45.633
875.0,1,HOT_RAMP,1.000000e-06,-40.00,6,-55.005
880.0,1,HOT_RAMP,1.000000e-06,-37.50,1,-54.130
880.0,1,HOT_RAMP,1.000000e-06,-37.50,2,-46.580
880.0,1,HOT_RAMP,1.000000e-06,-37.50,3,-41.270
880.0,1,HOT_RAMP,1.000000e-06,-37.50,4,-37.630
880.0,1,HOT_RAMP,1.000000e-06,-37.50,5,-42.745
880.0,1,HOT_RAMP,1.000000e-06,-37.50,6,-51.552
885.0,1,HOT_RAMP,1.000000e-06,-35.00,1,-50.699
885.0,1,HOT_RAMP,1.000000e-06,-35.00,2,-43.435
885.0,1,HOT_RAMP,1.000000e-06,-35.00,3,-38.450
885.0,1,HOT_RAMP,1.000000e-06,-35.00,4,-35.060
885.0,1,HOT_RAMP,1.000000e-06,-35.00,5,-39.916
885.0,1,HOT_RAMP,1.000000e-06,-35.00,6,-48.068
890.0,1,HOT_RAMP,1.000000e-06,-32.50,1,-47.293
890.0,1,HOT_RAMP,1.000000e-06,-32.50,2,-40.375
890.0,1,HOT_RAMP,1.000000e-06,-32.50,3,-35.716
890.0,1,HOT_RAMP,1.000000e-06,-32.50,4,-32.413
890.0,1,HOT_RAMP,1.000000e-06,-32.50,5,-37.075
890.0,1,HOT_RAMP,1.000000e-06,-32.50,6,-44.799
895.0,1,HOT_RAMP,1.000000e-06,-30.00,1,-43.872
895.0,1,HOT_RAMP,1.000000e-06,-30.00,2,-37.425
895.0,1,HOT_RAMP,1.000000e-06,-30.00,3,-33.104
895.0,1,HOT_RAMP,1.000000e-06,-30.00,4,-29.749
895.0,1,HOT_RAMP,1.000000e-06,-30.00,5,-34.330
895.0,1,HOT_RAMP,1.000000e-06,-30.00,6,-41.420
900.0,1,HOT_DWELL,1.000000e-06,-27.50,1,-40.672
900.0,1,HOT_DWELL,1.000000e-06,-27.50,2,-34.453
900.0,1,HOT_DWELL,1.000000e-06,-27.50,3,-30.322
900.0,1,HOT_DWELL,1.000000e-06,-27.50,4,-27.603
900.0,1,HOT_DWELL,1.000000e-06,-27.50,5,-31.624
900.0,1,HOT_DWELL,1.000000e-06,-27.50,6,-38.179
905.0,1,HOT_DWELL,1.000000e-06,-25.00,1,-37.542
905.0,1,HOT_DWELL,1.000000e-06,-25.00,2,-31.584
905.0,1,HOT_DWELL,1.000000e-06,-25.00,3,-27.666
905.0,1,HOT_DWELL,1.000000e-06,-25.00,4,-25.056
905.0,1,HOT_DWELL,1.000000e-06,-25.00,5,-28.868
905.0,1,HOT_DWELL,1.000000e-06,-25.00,6,-35.006
910.0,1,HOT_DWELL,1.000000e-06,-22.50,1,-34.446
910.0,1,HOT_DWELL,1.000000e-06,-22.50,2,-28.702
910.0,1,HOT_DWELL,1.000000e-06,-22.50,3,-24.976
910.0,1,HOT_DWELL,1.000000e-06,-22.50,4,-22.495
910.0,1,HOT_DWELL,1.000000e-06,-22.50,5,-26.206
910.0,1,HOT_DWELL,1.000000e-06,-22.50,6,-31.942
915.0,1,HOT_DWELL,1.000000e-06,-20.00,1,-31.268
915.0,1,HOT_DWELL,1.000000e-06,-20.00,2,-25.852
915.0,1,HOT_DWELL,1.000000e-06,-20.00,3,-22.268
915.0,1,HOT_DWELL,1.000000e-06,-20.00,4,-19.981
915.0,1,HOT_DWELL,1.000000e-06,-20.00,5,-23.414
915.0,1,HOT_DWELL,1.000000e-06,-20.00,6,-28.919
920.0,1,HOT_DWELL,1.000000e-06,-17.50,1,-28.182
920.0,1,HOT_DWELL,1.000000e-06,-17.50,2,-23.103
920.0,1,HOT_DWELL,1.000000e-06,-17.50,3,-19.649
920.0,1,HOT_DWELL,1.000000e-06,-17.50,4,-17.386
920.0,1,HOT_DWELL,1.000000e-06,-17.50,5,-20.726
920.0,1,HOT_DWELL,1.000000e-06,-17.50,6,-25.886
925.0,1,HOT_DWELL,1.000000e-06,-15.00,1,-25.088
925.0,1,HOT_DWELL,1.000000e-06,-15.00,2,-20.318
925.0,1,HOT_DWELL,1.000000e-06,-15.00,3,-17.005
925.0,1,HOT_DWELL,1.000000e-06,-15.00,4,-14.861
925.0,1,HOT_DWELL,1.000000e-06,-15.00,5,-17.987
925.0,1,HOT_DWELL,1.000000e-06,-15.00,6,-22.871
930.0,1,HOT_DWELL,1.000000e-06,-12.50,1,-22.056
930.0,1,HOT_DWELL,1.000000e-06,-12.50,2,-17.461
930.0,1,HOT_DWELL,1.000000e-06,-12.50,3,-14.410
930.0,1,HOT_DWELL,1.000000e-06,-12.50,4,-12.173
930.0,1,HOT_DWELL,1.000000e-06,-12.50,5,-15.295
930.0,1,HOT_DWELL,1.000000e-06,-12.50,6,-19.874
935.0,1,HOT_DWELL,1.000000e-06,-10.00,1,-19.021
935.0,1,HOT_DWELL,1.000000e-06,-10.00,2,-14.729
935.0,1,HOT_DWELL,1.000000e-06,-10.00,3,-11.726
935.0,1,HOT_DWELL,1.000000e-06,-10.00,4,-9.625
935.0,1,HOT_DWELL,1.000000e-06,-10.00,5,-12.666
935.0,1,HOT_DWELL,1.000000e-06,-10.00,6,-17.027
940.0,1,HOT_DWELL,1.000000e-06,-7.50,1,-16.070
940.0,1,HOT_DWELL,1.000000e-06,-7.50,2,-11.919
940.0,1,HOT_DWELL,1.000000e-06,-7.50,3,-9.031
940.0,1,HOT_DWELL,1.000000e-06,-7.50,4,-7.019
940.0,1,HOT_DWELL,1.000000e-06,-7.50,5,-9.869
940.0,1,HOT_DWELL,1.000000e-06,-7.50,6,-14.196
945.0,1,HOT_DWELL,1.000000e-06,-5.00,1,-13.116
945.0,1,HOT_DWELL,1.000000e-06,-5.00,2,-9.283
945.0,1,HOT_DWELL,1.000000e-06,-5.00,3,-6.536
945.0,1,HOT_DWELL,1.000000e-06,-5.00,4,-4.477
945.0,1,HOT_DWELL,1.000000e-06,-5.00,5,-7.277
945.0,1,HOT_DWELL,1.000000e-06,-5.00,6,-11.342
950.0,1,HOT_DWELL,1.000000e-06,-2.50,1,-10.301
950.0,1,HOT_DWELL,1.000000e-06,-2.50,2,-6.490
950.0,1,HOT_DWELL,1.000000e-06,-2.50,3,-3.908
950.0,1,HOT_DWELL,1.000000e-06,-2.50,4,-2.006
950.0,1,HOT_DWELL,1.000000e-06,-2.50,5,-4.647
950.0,1,HOT_DWELL,1.000000e-06,-2.50,6,-8.496
955.0,1,HOT_DWELL,1.000000e-06,0.00,1,-7.345
955.0,1,HOT_DWELL,1.000000e-06,0.00,2,-3.822
955.0,1,HOT_DWELL,1.000000e-06,0.00,3,-1.344
955.0,1,HOT_DWELL,1.000000e-06,0.00,4,0.499
955.0,1,HOT_DWELL,1.000000e-06,0.00,5,-2.081
955.0,1,HOT_DWELL,1.000000e-06,0.00,6,-5.711
960.0,1,HOT_DWELL,1.000000e-06,2.50,1,-4.431
960.0,1,HOT_DWELL,1.000000e-06,2.50,2,-1.073
960.0,1,HOT_DWELL,1.000000e-06,2.50,3,1.325
960.0,1,HOT_DWELL,1.000000e-06,2.50,4,3.105
960.0,1,HOT_DWELL,1.000000e-06,2.50,5,0.572
960.0,1,HOT_DWELL,1.000000e-06,2.50,6,-2.969
965.0,1,HOT_DWELL,1.000000e-06,5.00,1,-1.473
965.0,1,HOT_DWELL,1.000000e-06,5.00,2,1.595
965.0,1,HOT_DWELL,1.000000e-06,5.00,3,3.940
965.0,1,HOT_DWELL,1.000000e-06,5.00,4,5.680
965.0,1,HOT_DWELL,1.000000e-06,5.00,5,3.091
965.0,1,HOT_DWELL,1.000000e-06,5.00,6,-0.158
970.0,1,HOT_DWELL,1.000000e-06,7.50,1,1.371
970.0,1,HOT_DWELL,1.000000e-06,7.50,2,4.336
970.0,1,HOT_DWELL,1.000000e-06,7.50,3,6.521
970.0,1,HOT_DWELL,1.000000e-06,7.50,4,8.283
970.0,1,HOT_DWELL,1.000000e-06,7.50,5,5.813
970.0,1,HOT_DWELL,1.000000e-06,7.50,6,2.596
975.0,1,HOT_DWELL,1.000000e-06,10.00,1,4.077
975.0,1,HOT_DWELL,1.000000e-06,10.00,2,7.048
975.0,1,HOT_DWELL,1.000000e-06,10.00,3,9.195
975.0,1,HOT_DWELL,1.000000e-06,10.00,4,10.764
975.0,1,HOT_DWELL,1.000000e-06,10.00,5,8.361
975.0,1,HOT_DWELL,1.000000e-06,10.00,6,5.321
980.0,1,HOT_DWELL,1.000000e-06,12.50,1,6.846
980.0,1,HOT_DWELL,1.000000e-06,12.50,2,9.742
980.0,1,HOT_DWELL,1.000000e-06,12.50,3,11.824
980.0,1,HOT_DWELL,1.000000e-06,12.50,4,13.411
980.0,1,HOT_DWELL,1.000000e-06,12.50,5,11.084
980.0,1,HOT_DWELL,1.000000e-06,12.50,6,8.024
985.0,1,HOT_DWELL,1.000000e-06,15.00,1,9.647
985.0,1,HOT_DWELL,1.000000e-06,15.00,2,12.422
985.0,1,HOT_DWELL,1.000000e-06,15.00,3,14.375
985.0,1,HOT_DWELL,1.000000e-06,15.00,4,15.867
985.0,1,HOT_DWELL,1.000000e-06,15.00,5,13.627
985.0,1,HOT_DWELL,1.000000e-06,15.00,6,10.810
990.0,1,HOT_DWELL,1.000000e-06,17.50,1,12.415
990.0,1,HOT_DWELL,1.000000e-06,17.50,2,15.013
990.0,1,HOT_DWELL,1.000000e-06,17.50,3,17.000
990.0,1,HOT_DWELL,1.000000e-06,17.50,4,18.448
990.0,1,HOT_DWELL,1.000000e-06,17.50,5,16.234
990.0,1,HOT_DWELL,1.000000e-06,17.50,6,13.518
995.0,1,HOT_DWELL,1.000000e-06,20.00,1,15.170
995.0,1,HOT_DWELL,1.000000e-06,20.00,2,17.602
995.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.502
995.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.944
995.0,1,HOT_DWELL,1.000000e-06,20.00,5,18.877
995.0,1,HOT_DWELL,1.000000e-06,20.00,6,16.254
1000.0,1,HOT_DWELL,1.000000e-06,20.00,1,16.976
1000.0,1,HOT_DWELL,1.000000e-06,20.00,2,18.931
1000.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.834
1000.0,1,HOT_DWELL,1.000000e-06,20.00,4,19.820
1000.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.645
1000.0,1,HOT_DWELL,1.000000e-06,20.00,6,17.873
1005.0,1,HOT_DWELL,1.000000e-06,20.00,1,18.147
1005.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.525
1005.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.942
1005.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.363
1005.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.926
1005.0,1,HOT_DWELL,1.000000e-06,20.00,6,18.700
1010.0,1,HOT_DWELL,1.000000e-06,20.00,1,18.909
1010.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.849
1010.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.026
1010.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.160
1010.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.871
1010.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.301
1015.0,1,HOT_DWELL,1.000000e-06,20.00,1,19.439
1015.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.952
1015.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.981
1015.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.256
1015.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.035
1015.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.630
1020.0,1,HOT_DWELL,1.000000e-06,20.00,1,19.753
1020.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.965
1020.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.807
1020.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.238
1020.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.025
1020.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.848
1025.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.006
1025.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.073
1025.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.927
1025.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.232
1025.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.033
1025.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.918
1030.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.170
1030.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.037
1030.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.000
1030.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.242
1030.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.050
1030.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.854
1035.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.175
1035.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.040
1035.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.014
1035.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.267
1035.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.070
1035.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.906
1040.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.195
1040.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.998
1040.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.950
1040.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.209
1040.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.955
1040.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.007
1045.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.306
1045.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.038
1045.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.009
1045.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.206
1045.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.027
1045.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.928
1050.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.370
1050.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.991
1050.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.020
1050.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.218
1050.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.001
1050.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.965
1055.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.380
1055.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.958
1055.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.943
1055.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.247
1055.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.093
1055.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.027
1060.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.405
1060.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.027
1060.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.052
1060.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.270
1060.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.995
1060.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.020
1065.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.344
1065.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.053
1065.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.957
1065.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.148
1065.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.994
1065.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.029
1070.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.407
1070.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.044
1070.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.055
1070.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.280
1070.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.055
1070.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.927
1075.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.377
1075.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.976
1075.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.989
1075.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.179
1075.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.002
1075.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.948
1080.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.396
1080.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.937
1080.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.024
1080.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.369
1080.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.022
1080.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.962
1085.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.405
1085.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.949
1085.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.050
1085.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.110
1085.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.040
1085.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.946
1090.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.323
1090.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.935
1090.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.949
1090.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.246
1090.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.014
1090.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.946
1095.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.333
1095.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.008
1095.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.000
1095.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.045
1095.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.996
1095.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.991
1100.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.418
1100.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.965
1100.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.961
1100.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.278
1100.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.075
1100.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.936
1105.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.372
1105.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.031
1105.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.917
1105.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.196
1105.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.046
1105.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.963
1110.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.369
1110.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.953
1110.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.986
1110.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.200
1110.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.961
1110.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.978
1115.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.278
1115.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.977
1115.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.917
1115.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.177
1115.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.930
1115.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.992
1120.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.241
1120.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.025
1120.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.971
1120.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.240
1120.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.940
1120.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.973
1125.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.269
1125.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.963
1125.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.005
1125.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.189
1125.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.956
1125.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.957
1130.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.348
1130.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.034
1130.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.927
1130.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.193
1130.0,1,HOT_DWELL,1.000000e-06,20.00,5,19.911
1130.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.021
1135.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.283
1135.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.021
1135.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.985
1135.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.303
1135.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.020
1135.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.037
1140.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.333
1140.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.070
1140.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.987
1140.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.112
1140.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.051
1140.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.980
1145.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.284
1145.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.012
1145.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.937
1145.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.260
1145.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.110
1145.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.103
1150.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.241
1150.0,1,HOT_DWELL,1.000000e-06,20.00,2,20.053
1150.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.962
1150.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.190
1150.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.014
1150.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.121
1155.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.203
1155.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.973
1155.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.014
1155.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.166
1155.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.115
1155.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.049
1160.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.122
1160.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.977
1160.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.915
1160.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.179
1160.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.063
1160.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.984
1165.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.235
1165.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.931
1165.0,1,HOT_DWELL,1.000000e-06,20.00,3,19.947
1165.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.180
1165.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.030
1165.0,1,HOT_DWELL,1.000000e-06,20.00,6,20.016
1170.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.269
1170.0,1,HOT_DWELL,1.000000e-06,20.00,2,19.966
1170.0,1,HOT_DWELL,1.000000e-06,20.00,3,20.019
1170.0,1,HOT_DWELL,1.000000e-06,20.00,4,20.143
1170.0,1,HOT_DWELL,1.000000e-06,20.00,5,20.013
1170.0,1,HOT_DWELL,1.000000e-06,20.00,6,19.997
1175.0,1,HOT_DWELL,1.000000e-06,20.00,1,20.345
