Trial_ID,CPU_Power_W,Radiator_Area_m2,Emissivity,Conductance_Mult,Beta_Angle_deg,Altitude_km,Failure_Mode,T_max_CPU,T_max_Battery,T_max_Payload,Overheated,Time_to_Critical_s
110,18.038815381119562,0.16640964362394728,0.9344158117776425,0.987227638537433,11.309442698628516,484.2170544926505,None,51.32806652103124,33.25015251479813,44.977634711420066,0,-1.0
111,12.2549579264302,0.16014548062214595,0.8708879617166172,0.9369105062768903,-33.593814997689925,577.6987326274872,None,42.346134722077466,28.75503895987152,39.618774657888856,0,-1.0
112,46.83639435541579,0.1713334937917831,0.8257585648053422,0.8029697419669528,-36.88040516682865,561.6385806163507,None,76.22552304062916,37.31824426809229,49.420443546033326,0,-1.0
113,41.365417080398764,0.17338591180891344,0.7678498360618904,1.173448786881348,42.012332880283026,381.8749316679964,None,64.00484381066727,38.92588693344494,48.24261034580965,0,-1.0
114,33.503169042969056,0.17764317982075054,0.9092614555121925,1.07284527444201,66.82985786180828,373.2575936852239,None,39.48580830354943,21.702483374391594,26.307038981198826,0,-1.0
115,44.215726558447294,0.16297419775179284,0.8936978477330352,1.0547678884665892,-55.335306157464984,497.31683468916674,None,58.33430440501028,32.75716246203326,40.22883498562132,0,-1.0
116,41.165243460460154,0.14665763839366291,0.9215397313057958,1.0166779152089664,-72.42862310367319,483.0294931146957,Partial MLI Loss,43.97475522956454,22.975332784555494,26.62788092678778,0,-1.0
117,13.395652649871613,0.15293427372866644,0.901987421319945,0.8709229593291565,71.60324515056467,416.594410357506,None,24.171960402660638,19.024295241907147,20.20304693181359,0,-1.0
118,45.165154932049,0.17413017933016714,0.7608111607584527,0.9527890876302771,-27.01881654346824,574.8632711384588,None,76.68824443662338,42.600890860367336,55.395542854821194,0,-1.0
119,29.270400886204282,0.13366128658025528,0.8206855121009625,1.0878225932659156,9.237130319306544,581.8416023653883,None,68.976555660939,44.56876309149152,56.91008878788051,0,-1.0
120,41.334806982382815,0.157373466177458,0.8968504922037159,0.900214687013388,-25.282233986399376,450.6528595850407,None,72.4907397204615,39.12919531236145,52.96600699388814,0,-1.0
121,45.324108496557194,0.14213322375345278,0.9414311190227426,0.7763305122524524,-67.35557945771076,572.5756392783801,None,60.014285065343714,25.655106551667437,34.494774321795774,0,-1.0
122,19.310156373733875,0.15057489645869634,0.941917859264856,0.977545343703428,16.079696090591042,445.98722356574314,None,53.77269556787389,34.63505370620087,46.754727183568164,0,-1.0
123,9.952336603745454,0.17556903725214595,0.8873204680612167,0.9859242475211808,4.525353318533334,534.2042079574251,None,45.569490934364204,32.381458671755695,41.948920992004254,0,-1.0
124,15.257082314387375,0.15382198136039807,0.8674518514009103,1.0136486454699436,-53.4611593455845,468.985554386931,None,36.446200681192565,25.38112473006098,32.25949790806368,0,-1.0
125,24.219850488181535,0.15092873096312298,0.7829799884707218,1.0755711946763808,-8.663571962589984,380.64578912679576,None,62.99331679587284,41.51942514570249,53.52531425064364,0,-1.0
126,41.81066446651219,0.12280287718040162,0.8800361209046641,1.0658371867758434,53.450550722816246,581.9835503092554,Sensor Noise 10x,66.21221121434914,36.48520704398071,49.822572701391664,0,-1.0
127,43.732876246535454,0.1649250713205444,0.8419972961052505,1.0262146963140626,16.27669855942044,463.5241483443841,None,76.61783635358978,43.510868446522274,56.64814918263683,0,-1.0
128,5.312845873903582,0.1629096836228215,0.9332068660689448,1.1269931295483546,-72.55488112794093,533.6217600806009,None,21.465363873225783,20.386563501933438,20.354787111299526,0,-1.0
129,27.983628615990458,0.1932650944661092,0.8202138423674965,0.8590767799205186,8.64386950124431,441.79345360782304,None,61.114253855443415,34.399301124936336,46.944893193631174,0,-1.0
130,23.783495141695056,0.14384443530094,0.8474154600892215,1.051752879652579,36.492893872125634,354.72021964405866,None,54.790302137292635,34.376144468457206,44.829735435770715,0,-1.0
131,14.99485147118286,0.15438300655327877,0.9268246440993287,1.0646582294392626,52.686613040535235,375.132589672959,None,35.250376863009755,24.3778386655015,31.226658936538954,0,-1.0
132,10.393941530015727,0.1549876736742151,0.7869552946453674,0.8834185084942913,23.24116415416802,474.0548698724811,Radiator Degradation,50.39796752804291,34.16637102259271,47.11682206422725,0,-1.0
133,20.192682713163258,0.18154906559526948,0.8987859233081572,0.860460936305517,-62.52153038265892,522.4910892815906,None,32.62128709261503,21.29974883552327,24.24792654023441,0,-1.0
134,47.43093667606336,0.14809408935226095,0.8494091075124305,0.9281200292946332,37.831187986228926,433.68383164481975,None,76.41305509550712,40.75879877930819,53.08282928207307,0,-1.0
135,19.544131940933987,0.1555804305154068,0.9005647047504809,0.9359865762210833,31.921532294672943,523.8721147944126,None,50.528432995447325,31.96126492932982,41.875642715386725,0,-1.0
136,28.345577978451473,0.16215793019433078,0.9246254714141379,1.07825279246024,-85.60316107068601,524.658897357989,None,28.24628794545792,19.922342664034954,20.38372864466052,0,-1.0
137,36.635853150283005,0.15373218246312714,0.8612889957443246,0.9403963173510759,-15.885419833756231,525.9839768319578,None,71.51438392577974,40.91039991146944,54.61364995370079,0,-1.0
138,21.363332107068228,0.14107132770898942,0.83032893897912,0.9179293502565365,-30.068955546772806,473.13046350512707,None,55.38602249027867,35.79871930351599,48.31994440981793,0,-1.0
139,48.73019372244323,0.15388179985796616,0.7654702915975646,0.9406695465860702,30.49417156565582,578.721537530376,Partial MLI Loss,79.00069960919262,42.41460166041569,55.46537568642138,0,-1.0
140,48.310128272395005,0.17147263499719545,0.9074377874154592,1.118359895921757,-51.09555378403427,472.2991294951539,None,61.722032475711096,33.38649319805801,43.392735148995094,0,-1.0
141,16.330203312141386,0.1294696940117788,0.8053222162352085,1.0013051884557356,16.356946135366528,462.56629837415954,None,57.167723511504505,38.46616823823891,51.09479183820825,0,-1.0
