time,T_measured,T_predicted_60s,error,action_taken,power_W,estimated_C,estimated_eps
325,33.122273401656,32.03059653425862,1.614733571838201,NOMINAL,30.0,366.9302498951323,0.98
330,32.4547124155984,32.07076494864839,0.901062462871316,NOMINAL,30.0,368.09253385293255,0.98
335,33.039259562217026,32.109875802913166,1.4402400787951848,NOMINAL,30.0,369.9471017995146,0.98
340,32.76533173926251,32.14922235799702,1.1217124716597766,NOMINAL,30.0,371.38629576298666,0.98
345,32.309249519654905,32.189112370525606,0.6216951795952568,NOMINAL,30.0,372.18196323959233,0.98
350,32.86010486978496,32.22812249760847,1.129155426403159,NOMINAL,30.0,373.62598164810345,0.98
355,33.49634902543812,32.26612830371829,1.7225736540324874,NOMINAL,30.0,375.8233396089644,0.98
360,32.757688657949,32.30507347059893,0.9416939767471959,NOMINAL,30.0,377.0191513400831,0.98
365,33.60656038236838,32.342794305416476,1.7487949771800473,NOMINAL,30.0,379.2357244210558,0.98
370,31.56338509554636,32.38360554993062,-0.33563232369956353,NOMINAL,30.0,378.8122539783714,0.9778587317319691
375,33.33362423337383,32.4214663624864,1.3935490914116784,NOMINAL,30.0,380.57473904424165,0.98
380,33.01602001112687,32.46001040342384,1.0352837264978518,NOMINAL,30.0,381.87970489352705,0.98
385,32.87323441816268,32.498761717460184,0.8521495645516239,NOMINAL,30.0,382.9515117936378,0.98
390,33.119286344560486,32.53722220575804,1.058109996693382,NOMINAL,30.0,384.2803060464873,0.98
395,32.13072202535258,32.577038338098646,0.029709129603276097,NOMINAL,30.0,384.31753251129084,0.98
400,33.06620855275317,32.615735476210546,0.9254548751176941,NOMINAL,30.0,385.47847943660645,0.98
405,33.40657962500855,32.654043033198775,1.2262738133786826,NOMINAL,30.0,387.01404633962767,0.98
410,34.01939199346899,32.691593762300215,1.7997365272296761,NOMINAL,30.0,389.2615186750294,0.98
415,33.074174960657956,32.73038783183608,0.8154193473093301,NOMINAL,30.0,390.275146230745,0.98
420,32.98237131978461,32.76939502243107,0.6846185669503129,NOMINAL,30.0,391.12499439884823,0.98
425,33.18948898388688,32.80824490619085,0.8528076244271787,NOMINAL,30.0,392.1825962706388,0.98
430,33.95225663768955,32.846215877136615,1.57671904122558,NOMINAL,30.0,394.1350207439713,0.98
435,33.71355430296573,32.88454245087422,1.2993039300759932,NOMINAL,30.0,395.73787106239007,0.98
440,33.33935244266242,32.9234181084243,0.8864812688765511,NOMINAL,30.0,396.8283225147464,0.98
445,33.91634540674676,32.961677293884065,1.424881148605948,NOMINAL,30.0,398.5783163641764,0.98
450,33.76414893662686,33.00019953962277,1.234170130790595,NOMINAL,30.0,400.0892187345175,0.98
455,34.25624374660652,33.03819969818716,1.6877929821832325,NOMINAL,30.0,402.1500891629174,0.98
460,33.47761107385383,33.07721889641175,0.870771550763827,NOMINAL,30.0,403.2091380969658,0.98
465,33.72192028335494,33.116058221603566,1.0766690550580975,NOMINAL,30.0,404.5167026511073,0.98
470,33.747199942416295,33.15497166745541,1.0635294447675037,NOMINAL,30.0,405.80564989517114,0.98
475,33.26937921431687,33.19457585974135,0.5472723737376555,NOMINAL,30.0,406.4675888709703,0.98
480,34.20745014855879,33.233181430040645,1.4468244084470143,NOMINAL,30.0,408.216764238991,0.98
485,34.248531871105406,33.271814225731646,1.4494016689655567,NOMINAL,30.0,409.963597718903,0.98
490,34.17952598756313,33.31060679559067,1.341898815815405,NOMINAL,30.0,411.57586670794757,0.98
495,34.118981093192254,33.34955557332768,1.2428460681236473,NOMINAL,30.0,413.06502017111706,0.98
500,33.588224358617424,33.38922833683148,0.6735544309615307,NOMINAL,30.0,413.870092763474,0.98
505,34.14554084754771,33.42836747286839,1.1922421687024922,NOMINAL,30.0,415.29402914966346,0.98
510,34.24476755772051,33.467477958916845,1.2528017084351575,NOMINAL,30.0,416.786913285221,0.98
515,34.07554364054611,33.50687154318172,1.0448759927974507,NOMINAL,30.0,418.0290210824343,0.98
520,34.45688148757681,33.54591128498413,1.38745226686801,NOMINAL,30.0,419.6753991646604,0.98
525,34.80066476353139,33.58461689723339,1.6924501028553607,NOMINAL,30.0,421.6781613501263,0.98
530,35.60310839593569,33.62243851294289,2.4561152144582934,NOMINAL,30.0,424.5741911328605,0.98
535,34.808929677853286,33.66116923853542,1.6232433448381869,NOMINAL,30.0,426.47733711802584,0.98
540,34.91227852890651,33.699829903934244,1.6878909272591898,NOMINAL,30.0,428.4497447062763,0.98
545,34.808368135537556,33.73864882268498,1.5452764640449104,NOMINAL,30.0,430.24927919018285,0.98
550,33.94850636456013,33.778482197314304,0.6466917852690415,NOMINAL,30.0,431.00010008511316,0.98
555,34.95713692923013,33.81729005604922,1.6164876132718007,NOMINAL,30.0,432.8757868875191,0.98
560,35.063199770955656,33.856015140792294,1.6837068083521771,NOMINAL,30.0,434.8232720990822,0.98
565,36.327573319484586,33.8933745989429,2.909234682296969,NOMINAL,30.0,438.1771101762872,0.98
570,35.06280408920535,33.93206802557461,1.605741667362146,NOMINAL,30.0,440.016208954519,0.98
575,35.37294320638216,33.97045517855622,1.8771438339620659,NOMINAL,30.0,442.1596447635645,0.98
580,35.26813925618309,34.00896359395199,1.7336177525741192,NOMINAL,30.0,444.13187501426347,0.98
585,34.76461041057184,34.04802199249718,1.1913678640044125,NOMINAL,30.0,445.4827603428313,0.98
590,35.98393191104541,34.085835313038615,2.371917741874462,NOMINAL,30.0,448.1672053936332,0.98
595,35.85216305640818,34.12375840573776,2.201444363469811,NOMINAL,30.0,450.6466433389491,0.98
600,35.935481768171144,34.16157411822229,2.246108277625467,NOMINAL,30.0,453.16535667400717,0.98
605,35.14912288488725,34.20016732481031,1.4211485299952358,NOMINAL,30.0,454.75194511688716,0.98
610,36.36913458852781,34.237537955865605,2.602536151586726,NOMINAL,30.0,457.65062847905494,0.98
615,35.03079126745888,34.27620051826,1.2256587683830844,NOMINAL,30.0,459.00865863848713,0.98
620,36.08917190611822,34.313827340332125,2.2454678561982107,NOMINAL,30.0,461.4921068746554,0.98
625,36.95503368961308,34.350562007588564,3.0728181579473457,NOMINAL,30.0,464.87614808249776,0.98
630,35.42862506917137,34.38869846077387,1.508033486563555,NOMINAL,30.0,466.5266969932651,0.98
635,35.7048455621342,34.426562426392024,1.7458717472273904,NOMINAL,30.0,468.43295487723145,0.98
640,36.10192427362147,34.464022911965856,2.104586917556439,NOMINAL,30.0,470.7241157793315,0.98
645,35.86445715551951,34.50166304815605,1.8288095584758182,NOMINAL,30.0,472.70759343326483,0.98
650,35.40494127706439,34.5397010671997,1.3310147650623847,NOMINAL,30.0,474.1467357250692,0.98
655,36.2786036351825,34.576909576329285,2.1663896250735277,NOMINAL,30.0,476.4846305459661,0.98
660,35.77718025576639,34.614522367330494,1.6267464688917883,NOMINAL,30.0,478.23350429799876,0.98
665,36.609088906888,34.65133466374306,2.4204592431064853,NOMINAL,30.0,480.82906223993916,0.98
670,35.976481713571225,34.68864235061926,1.749750798358896,NOMINAL,30.0,482.69734312540976,0.98
675,37.274992821694745,34.724732552262594,3.0102006608880103,NOMINAL,30.0,485.90257829429856,0.98
680,36.17215164439965,34.76169005092402,1.869445786917808,NOMINAL,30.0,487.88220502843507,0.98
685,36.466411465462926,34.79832696697076,2.125845886863459,NOMINAL,30.0,490.1266837981693,0.98
690,37.097766551513836,34.83433781508205,2.719419289273354,NOMINAL,30.0,492.98785654499244,0.98
695,36.139033961171805,34.87106447379068,1.723032932786822,NOMINAL,30.0,494.7921576773466,0.98
700,36.93153753821629,34.90705200189109,2.4779328607118174,NOMINAL,30.0,497.3803268068188,0.98
705,37.53459463891411,34.9428716169831,3.043499330987821,NOMINAL,30.0,500.0,0.98
710,36.140362685628226,34.98064978241251,1.611894456546601,NOMINAL,30.0,500.0,0.98
715,37.099358880816645,35.018416875649905,2.5334445072994285,NOMINAL,30.0,500.0,0.98
720,37.19976900788467,35.056166335835655,2.596342680996912,NOMINAL,30.0,500.0,0.98
725,37.523364264726695,35.0938916739197,2.8823675191700886,NOMINAL,30.0,500.0,0.98
730,36.57643394314585,35.13158647264203,1.897815586628731,NOMINAL,30.0,500.0,0.98
735,36.596960549902235,35.16924438647612,1.8806765924907154,NOMINAL,30.0,500.0,0.98
740,37.58025426433165,35.20685914153722,2.8262678477146963,NOMINAL,30.0,500.0,0.98
745,37.52967763112151,35.24442453545487,2.737958957747658,NOMINAL,30.0,500.0,0.98
750,37.568132981636516,35.28193443721051,2.7386592436989403,NOMINAL,30.0,500.0,0.98
755,37.67760377233411,35.319382786939855,2.8103590805966263,NOMINAL,30.0,500.0,0.98
760,37.225644805017765,35.356763595700556,2.320620117486243,NOMINAL,30.0,500.0,0.98
765,37.742838573954536,35.394070945204646,2.800031624407943,NOMINAL,30.0,500.0,0.98
770,37.834072391982474,35.431298987517835,2.8534876183849036,NOMINAL,30.0,500.0,0.98
775,37.390947688943804,35.468441944726806,2.372596161764015,NOMINAL,30.0,500.0,0.98
780,38.74135378268527,35.50549410857326,3.6852531331553493,NOMINAL,30.0,500.0,0.98
785,38.105475207034694,35.54244984005919,3.011649555381247,NOMINAL,30.0,500.0,0.98
790,37.33274163971133,35.57930356902318,2.201221523395006,NOMINAL,30.0,500.0,0.98
795,38.31624071499701,35.61604979368815,3.1470630169977483,NOMINAL,30.0,500.0,0.98
800,37.559923061531514,35.65268308018392,2.353130938717264,NOMINAL,30.0,500.0,0.98
805,38.49982935380043,35.689198062045136,3.2554721654165846,NOMINAL,30.0,500.0,0.98
810,38.744324992644245,35.72558943968488,3.4624582289618004,NOMINAL,30.0,500.0,0.98
815,37.81313713670562,35.761851979847506,2.493822347864807,NOMINAL,30.0,500.0,0.98
820,38.763322457456056,35.79798051503985,3.4066271825420102,NOMINAL,30.0,500.0,0.98
825,38.545880135296876,35.83396994294361,3.151877831681908,NOMINAL,30.0,500.0,0.98
830,38.80806850389864,35.869815225809305,3.376838476885709,NOMINAL,30.0,500.0,0.98
835,39.402671542665104,35.90551138983352,3.934298875465032,NOMINAL,30.0,500.0,0.98
840,38.388500007711876,35.941053524520726,2.883075491785995,NOMINAL,30.0,500.0,0.98
845,38.190922003744575,35.97643678202951,2.648542069543012,NOMINAL,30.0,500.0,0.98
850,38.179300621405254,36.01165637650695,2.6000672695295535,NOMINAL,30.0,500.0,0.98
855,38.272087001749696,36.04670758340899,2.6561077345673993,NOMINAL,30.0,500.0,0.98
860,38.69703708431406,36.08158573881053,3.044424838051171,NOMINAL,30.0,500.0,0.98
865,38.96141623650539,36.1162862387053,3.2722893138415046,NOMINAL,30.0,500.0,0.98
870,38.98408960014245,36.150804538294665,3.258571603331795,NOMINAL,30.0,500.0,0.98
875,39.31388663925532,36.18513615127051,3.552106403795456,NOMINAL,30.0,500.0,0.98
880,38.9609889530128,36.2192766490885,3.163080481881977,NOMINAL,30.0,500.0,0.98
885,39.73508562296064,36.25322166023534,3.9011880214430903,NOMINAL,30.0,500.0,0.98
890,38.92945382672423,36.2869668694899,3.0597112378412135,NOMINAL,30.0,500.0,0.98
895,40.47495915182306,36.32050801717975,4.569520692386803,NOMINAL,30.0,500.0,0.98
900,39.480424904398895,36.35384089843188,3.539444601705277,NOMINAL,30.0,500.0,0.98
905,38.79134920582219,36.386961362421744,2.8149859349959954,NOMINAL,30.0,500.0,0.98
910,38.736434417059215,36.419865311617116,2.7248518390663747,NOMINAL,30.0,500.0,0.98
915,39.56468140180427,36.452548701021215,3.518047902142733,NOMINAL,30.0,500.0,0.98
920,39.262886171794385,36.485007537412685,3.1813747998752504,NOMINAL,30.0,500.0,0.98
925,39.78239409697946,36.51723787858572,3.6661825062087985,NOMINAL,30.0,500.0,0.98
930,39.71238901102161,36.54923583258835,3.5616593995920667,NOMINAL,30.0,500.0,0.98
935,39.48932837601546,36.580997556961336,3.3042674284164306,NOMINAL,30.0,500.0,0.98
940,39.15191118484358,36.61251925797728,2.932710014097374,NOMINAL,30.0,500.0,0.98
945,38.867038584044536,36.64379718988005,2.6138926746756113,NOMINAL,30.0,500.0,0.98
950,39.44994424514651,36.67482765412694,3.163053396889026,NOMINAL,30.0,500.0,0.98
955,40.149722513325685,36.705606998630856,3.8292907855752674,NOMINAL,30.0,500.0,0.98
960,39.87646981628371,36.736131617005356,3.5227054732977265,NOMINAL,30.0,500.0,0.98
965,39.19402844223189,36.76639794781312,2.807143899081588,NOMINAL,30.0,500.0,0.98
970,39.95053492922302,36.7964024738161,3.5307466985007707,NOMINAL,30.0,500.0,0.98
975,40.103218286461484,36.82614172122885,3.650746925745935,NOMINAL,30.0,500.0,0.98
980,39.514811311326895,36.855612258976805,3.029881371407072,NOMINAL,30.0,500.0,0.98
985,40.07934518188424,36.88481069795699,3.5621851557444657,NOMINAL,30.0,500.0,0.98
990,40.07688867409317,36.913733690303616,3.5277309466592044,NOMINAL,30.0,500.0,0.98
995,39.521156912448646,36.94237792865766,2.9402377110949374,NOMINAL,30.0,500.0,0.98
1000,40.31594657543211,36.97074014544182,3.7035059212502546,NOMINAL,30.0,500.0,0.98
1005,40.46140615799674,36.998817112139704,3.8176878178239164,NOMINAL,30.0,500.0,0.98
1010,40.766047809886444,37.02660563858035,4.091299249092444,NOMINAL,30.0,500.0,0.98
1015,40.79447597865468,37.05410257222826,4.088948314686412,NOMINAL,30.0,500.0,0.98
1020,39.62133472808426,37.081304797478595,2.8852826847644835,NOMINAL,30.0,500.0,0.98
1025,39.88339031685528,37.108209234958736,3.1170721794342526,NOMINAL,30.0,500.0,0.98
1030,40.651490175444174,37.134812840834684,3.8551677464004186,NOMINAL,30.0,500.0,0.98
1035,40.69206886100422,37.16111260612456,3.8660074165914224,NOMINAL,30.0,500.0,0.98
1040,40.73343411170714,37.1871055560174,3.877902359243876,NOMINAL,30.0,500.0,0.98
1045,42.44253887779797,37.212788749198694,5.557808913696135,NOMINAL,30.0,500.0,0.98
1050,40.84140721406066,37.238159277182376,3.9277544825881066,NOMINAL,30.0,500.0,0.98
1055,41.16305708742543,37.26321426364882,4.220760340199362,NOMINAL,30.0,500.0,0.98
1060,41.11110849761875,37.28795086378983,4.140449753824136,NOMINAL,30.0,500.0,0.98
1065,40.998155223880204,37.31236626366035,3.999419731208846,NOMINAL,30.0,500.0,0.98
1070,40.552693221245036,37.336457679536636,3.526169417550321,NOMINAL,30.0,500.0,0.98
1075,41.12719462547986,37.36022235728143,4.073174101141291,NOMINAL,30.0,500.0,0.98
1080,40.39819120243519,37.383657571715844,3.316968663427623,NOMINAL,30.0,500.0,0.98
1085,40.7025976521693,37.406760625998515,3.594470883831221,NOMINAL,30.0,500.0,0.98
1090,40.61423543846065,37.42952885101124,3.479505269955226,NOMINAL,30.0,500.0,0.98
1095,40.93326943962111,37.45195960475223,3.772239709084282,NOMINAL,30.0,500.0,0.98
1100,42.08457953035752,37.47405027173551,4.89755705072718,NOMINAL,30.0,500.0,0.98
1105,40.028036094334645,37.495798262398466,2.81533061985413,NOMINAL,30.0,500.0,0.98
1110,41.33871567014196,37.51720101251556,4.100639863531818,NOMINAL,30.0,500.0,0.98
1115,40.22264086490319,37.538255982619376,2.95951026519473,NOMINAL,30.0,500.0,0.98
1120,40.825940360283255,37.55896065742917,3.538073351307162,NOMINAL,30.0,500.0,0.98
1125,41.638781301933584,37.579312545285916,4.326499081456909,NOMINAL,30.0,500.0,0.98
1130,41.15833591499836,37.59930917759476,3.821962464503258,NOMINAL,30.0,500.0,0.98
1135,40.6187016071953,37.61894810827448,3.2585636622926515,NOMINAL,30.0,500.0,0.98
1140,40.83078643995082,37.638226913214055,3.447213461421761,NOMINAL,30.0,500.0,0.98
1145,41.55858571540424,37.65714318973596,4.151909860862908,NOMINAL,30.0,500.0,0.98
1150,40.88343438002911,37.67569455606707,3.4539904761993157,NOMINAL,30.0,500.0,0.98
1155,41.38615823455132,37.69387865081609,3.9342837501505414,NOMINAL,30.0,500.0,0.98
1160,41.329504591750556,37.71169313245787,3.8555396109737856,NOMINAL,30.0,500.0,0.98
1165,41.00918483562527,37.729135678825,3.513472032222076,NOMINAL,30.0,500.0,0.98
1170,42.43469813220046,37.74620398660642,4.917582744137896,NOMINAL,30.0,500.0,0.98
1175,41.70689956893559,37.76289577085214,4.16872937363987,NOMINAL,30.0,500.0,0.98
1180,40.40405379453789,37.77920876448553,2.8451790847081355,NOMINAL,30.0,500.0,0.98
1185,41.53600651831572,37.79514071782222,3.956780078302124,NOMINAL,30.0,500.0,0.98
1190,41.137507842451846,37.81068939809512,3.538284925191654,NOMINAL,30.0,500.0,0.98
1195,41.919705108947056,37.825852588987516,4.300843413450906,NOMINAL,30.0,500.0,0.98
1200,41.121779317292805,37.840628090171094,3.4836389666747323,NOMINAL,30.0,500.0,0.98
1205,41.48468482728066,37.85501371685177,3.8276283473245485,NOMINAL,30.0,500.0,0.98
1210,41.81802041610858,37.86900729932188,4.142412714363829,NOMINAL,30.0,500.0,0.98
1215,42.02133673163116,37.88260668251786,4.327545077031068,NOMINAL,30.0,500.0,0.98
1220,41.01070019158933,37.895809725586275,3.299094194584903,NOMINAL,30.0,500.0,0.98
1225,41.46544222426522,37.90861430145412,3.736393817467416,NOMINAL,30.0,500.0,0.98
1230,41.416518114010486,37.92101829640717,3.6704015333342426,NOMINAL,30.0,500.0,0.98
1235,41.34807586433475,37.93301960967335,3.585267630637695,NOMINAL,30.0,500.0,0.98
1240,42.57766740763123,37.9446161530131,4.798546308840464,NOMINAL,30.0,500.0,0.98
1245,41.91707936630374,37.955805850315585,4.122026440023802,NOMINAL,30.0,500.0,0.98
1250,41.103241501987924,37.966586637200976,3.292640018583228,NOMINAL,30.0,500.0,0.98
1255,42.211154501971905,37.97695646062914,4.38538994811681,NOMINAL,30.0,500.0,0.98
1260,42.83128510009659,37.98691327851344,4.990745162786951,NOMINAL,30.0,500.0,0.98
1265,42.303864878242855,37.99645505934183,4.448939429261777,NOMINAL,30.0,500.0,0.98
1270,41.0448126399904,38.00557978180228,3.175893720822131,NOMINAL,30.0,500.0,0.98
1275,41.57868445111983,38.0142854344154,3.696166258305297,NOMINAL,30.0,500.0,0.98
1280,42.4699977824132,38.022570015171596,4.574276653340462,NOMINAL,30.0,500.0,0.98
1285,41.497883421761514,38.030431531175395,3.5893578208849135,NOMINAL,30.0,500.0,0.98
1290,42.088237416971445,38.03786799829345,4.167307922453425,NOMINAL,30.0,500.0,0.98
1295,42.2676862584909,38.04487744081001,4.33475554925954,NOMINAL,30.0,500.0,0.98
1300,41.430375887873254,38.0514578910869,3.485848731089959,NOMINAL,30.0,500.0,0.98
1305,41.87697908607739,38.05760738922936,3.9212623250081933,NOMINAL,30.0,500.0,0.98
1310,40.29843587134518,38.0633239827568,2.3319384136298,NOMINAL,30.0,500.0,0.98
1315,41.41862902541711,38.068605726279486,3.4417618317296714,NOMINAL,30.0,500.0,0.98
1320,41.81571599511174,38.073450681180645,3.8288920682067342,NOMINAL,30.0,500.0,0.98
1325,41.32870801878002,38.07785691530296,3.3323423929184344,NOMINAL,30.0,500.0,0.98
1330,42.77882551040037,38.081822643840155,4.773335241149283,NOMINAL,30.0,500.0,0.98
1335,41.25698852427095,38.08534586455727,3.242792678671236,NOMINAL,30.0,500.0,0.98
1340,41.76089382789874,38.08842384391892,3.738413474995042,NOMINAL,30.0,500.0,0.98
1345,42.05455911838491,38.09106203186559,4.024217320112122,NOMINAL,30.0,500.0,0.98
1350,42.717512530556874,38.0932488767703,4.679734332977617,NOMINAL,30.0,500.0,0.98
1355,41.286044561453195,38.09498553741639,3.2412569863404315,NOMINAL,30.0,500.0,0.98
1360,42.59206835518634,38.09628058889285,4.540700391945933,NOMINAL,30.0,500.0,0.98
1365,42.021523338107514,38.09713781892367,3.964005936035008,NOMINAL,30.0,500.0,0.98
1370,41.53098069114085,38.09754157396361,3.467746752007166,NOMINAL,30.0,500.0,0.98
1375,42.25752123609631,38.097495615435435,4.189005607056984,NOMINAL,30.0,500.0,0.98
1380,42.13013849316432,38.097008231824475,4.056777959986768,NOMINAL,30.0,500.0,0.98
1385,41.73404240616355,38.09608504711173,3.656275681610623,NOMINAL,30.0,500.0,0.98
1390,42.07199553892424,38.094733397802884,3.9902631271484807,NOMINAL,30.0,500.0,0.98
1395,41.84678151876161,38.09294457622252,3.761525380872989,NOMINAL,30.0,500.0,0.98
1400,42.09794049385102,38.090719093412076,4.009603702499199,NOMINAL,30.0,500.0,0.98
1405,42.3733906614402,38.088058685818055,4.282417080484237,NOMINAL,30.0,500.0,0.98
1410,42.83587826770091,38.08496522485177,4.742712254500624,NOMINAL,30.0,500.0,0.98
1415,41.42390935522799,38.081440708315995,3.328995483410054,NOMINAL,30.0,500.0,0.98
1420,43.108686000663496,38.07748725231818,5.012468801517159,NOMINAL,30.0,500.0,0.98
